,회사명,거래소코드,회계년도,총자본증가율(IFRS연결),유형자산증가율(IFRS연결),비유동생물자산증가율(IFRS연결),투자부동산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),총포괄이익증가율(IFRS연결),종업원1인당 부가가치증가율(IFRS연결),종업원수증가율(IFRS연결),종업원1인당 매출액증가율(IFRS연결),종업원1인당 인건비증가율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),자기자본순이익률(IFRS연결),경영자본정상영업이익률(IFRS연결),경영자본순이익률(IFRS연결),자본금정상영업이익률(IFRS연결),자본금순이익률(IFRS연결),매출원가 대 매출액비율(IFRS연결),영업비용 대 영업수익비율(IFRS연결),기타손익비률(IFRS연결),금융손익비율(IFRS연결),금융비용부담률(IFRS연결),외환이익 대 매출액비율(IFRS연결),광고선전비 대 매출액비율(IFRS연결),세금과공과 대 세금과공과 차감전순이익률(IFRS연결),기업순이익률(IFRS연결),수지비율(관계기업투자손익 제외)(IFRS연결),인건비 대 총비용비율(IFRS연결),R & D 투자효율(IFRS연결),세금과공과 대 총비용비율(IFRS연결),금융비용 대 총비용비율(IFRS연결),감가상각비 대 총비용비율(IFRS연결),감가상각률(IFRS연결),누적감가상각률(IFRS연결),이자부담률(IFRS연결),지급이자율(IFRS연결),차입금평균이자율(IFRS연결),유보율(IFRS연결),사내유보율(IFRS연결),사내유보 대 자기자본비율(IFRS연결),적립금비율(재정비율)(IFRS연결),평균배당률(IFRS연결),자기자본배당률(IFRS연결),배당성향(IFRS연결),1주당매출액(IFRS연결)(원),1주당순이익(IFRS연결)(원),1주당 CASH FLOW(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),유동자산구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS연결),유동자산 대 비유동자산비율(IFRS연결),당좌자산구성비율(IFRS연결),비유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),타인자본구성비율(IFRS연결),자기자본배율(IFRS연결),비유동비율(IFRS연결),비유동장기적합률(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),매출채권비율(IFRS연결),재고자산 대 순운전자본비율(IFRS연결),매출채권 대 매입채무비율(IFRS연결),매출채권 대 상,제품비율(IFRS연결),매입채무 대 재고자산비율(IFRS연결),부채비율(IFRS연결),유동부채비율(IFRS연결),단기차입금 대 총차입금비율(IFRS연결),비유동부채비율(IFRS연결),비유동부채 대 순운전자본비율(IFRS연결),순운전자본비율(IFRS연결),차입금의존도(IFRS연결),차입금비율(IFRS연결),이자보상배율(이자비용)(IFRS연결),유보액대비율(IFRS연결),유보액 대 납입자본배율(IFRS연결),유동자산집중도(IFRS연결),비유동자산집중도(IFRS연결),투자집중도(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),정상영업이익대비이자보상배율(IFRS연결),총자본회전률(IFRS연결),경영자본회전률(IFRS연결),자기자본회전률(IFRS연결),자본금회전률(IFRS연결),타인자본회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),재고자산회전기간(IFRS연결),상품,제품회전률(IFRS연결),원,부재료회전률(IFRS연결),재공품회전률(IFRS연결),매출채권회전률(IFRS연결),매출채권회전기간(IFRS연결),비유동자산회전률(IFRS연결),유형자산회전율(IFRS연결),순운전자본회전률(IFRS연결),운전자본회전률(IFRS연결),1회전기간(IFRS연결),부가가치(IFRS연결)(백만원),종업원1인당 부가가치(IFRS연결)(백만원),종업원1인당 매출액(IFRS연결)(백만원),종업원1인당 정상영업이익(IFRS연결)(백만원),종업원1인당 순이익(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),노동장비율(IFRS연결),기계장비율(IFRS연결),자본집약도(IFRS연결),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자본분배율(IFRS연결),이윤분배율(IFRS연결),부가가치(IFRS연결)(백만원).1,법인세비용차감전(계속사업)손익(IFRS연결)(백만원),인건비(IFRS연결)(백만원),금융비용(IFRS연결)(백만원),임차료(IFRS연결)(백만원),세금과공과(IFRS연결)(백만원),감가상각비(IFRS연결)(백만원),종업원1인당 부가가치(IFRS연결)(백만원).1,총자본투자효율(IFRS연결).1,기계투자효율(IFRS연결).1,부가가치율(IFRS연결).1,종업원수(IFRS연결)
11919,대주산업(주),003310,2013,-2.04,-0.66,0.0,-0.88,-0.88,-4.13,-27.34,2.76,-0.51,206.71,0.0,0.0,,,,,14.79,2.2,1.3,2.53,2.39,1.42,4.36,2.6,2.6,1.54,10.52,6.29,85.21,97.8,-1.33,-0.86,0.86,0.92,0.04,-49.22,2.36,99.14,4.96,0.42,0.0,0.86,0.98,9.97,210.04,2.09,4.66,4.26,144.74,,,51.66,,,,2526.98,33.0,204.02,,55.56,34.82,27.85,53.43,25.12,65.18,56.27,43.73,244.74,115.84,94.42,112.44,81.12,13.89,179.48,251.82,309.83,1354.44,57.93,77.73,55.05,95.52,22.68,331.33,3.85,23.44,41.66,2.21,33.28,1.45,32.35,59.54,83.43,7.27,13.57,3.18,2.89,2.54,1.09,1.18,1.98,4.78,2.42,19.99,18.26,3.09,4.57,9.54,38.26,81.88,38.79,0.0,6.03,60.5,1.68,1.98,1.63,0.0,0.01,6876.93,,,,,,,,,8.45,15.29,243.36,7.69,64.64,35.36,16.95,6876.93,781.07,4445.37,773.29,0.0,0.0,877.21,,8.45,243.36,7.69,,,,
11920,대주산업(주),003310,2014,-1.78,-0.25,0.0,-0.88,-0.33,-4.51,10.35,2.7,-13.2,29.17,30.43,0.5,,,,,18.03,3.27,1.98,3.35,3.15,1.9,5.48,3.31,3.44,2.08,13.59,8.2,81.97,96.73,-1.13,-0.46,0.46,-0.44,0.04,7.76,2.35,97.88,6.29,0.5,0.0,0.47,1.18,10.48,221.87,1.05,3.74,3.16,151.36,,,52.94,,,,2193.37,43.0,138.83,,71.77,33.86,32.19,51.19,22.96,66.14,58.84,41.16,251.36,112.42,88.91,132.22,89.66,13.08,152.19,132.08,209.91,1496.65,72.5,69.96,43.52,80.8,26.44,188.55,8.25,17.45,29.66,4.87,35.43,1.51,35.66,68.18,94.19,18.45,43.51,7.59,7.82,7.08,0.96,1.05,1.67,4.15,2.27,14.27,25.58,2.8,4.0,9.36,39.01,80.41,41.79,0.0,5.66,64.44,1.47,1.73,1.54,1.33,0.01,7751.74,,,,,,,,,9.7,17.28,277.99,9.99,62.26,37.74,19.8,7751.74,1664.24,4826.51,358.83,0.0,0.0,902.16,,9.7,277.99,9.99,,,,
11921,대주산업(주),003310,2015,-0.74,0.36,0.0,-0.89,-0.72,-0.77,19.4,1.82,8.67,8.14,-10.19,-30.83,,,,,19.38,3.26,1.63,3.62,3.45,1.72,5.79,2.9,3.76,1.88,14.69,7.37,80.62,96.74,-0.84,-0.27,0.27,-0.36,0.05,32.59,2.01,97.61,6.34,0.51,0.0,0.27,1.16,11.28,233.73,0.7,2.66,2.63,155.94,,,53.79,,,,2383.44,39.0,40.7,,77.61,33.85,38.73,51.16,20.74,66.15,60.35,39.65,255.94,109.62,90.18,127.02,77.83,9.46,114.49,182.04,300.7,988.08,38.07,65.71,44.15,96.31,21.55,180.63,7.2,17.26,28.59,7.56,36.77,1.56,31.94,62.41,86.34,10.1,23.22,4.01,3.77,12.2,1.06,1.16,1.78,4.51,2.62,16.43,22.22,3.13,4.85,8.83,41.32,80.74,56.77,0.0,6.71,54.41,1.6,1.88,1.77,0.0,0.01,8447.13,,,,,,,,,10.65,18.77,281.23,10.01,62.44,37.56,16.24,8447.13,2035.25,5274.37,225.1,0.0,0.0,961.68,,10.65,281.23,10.01,,,,
11922,대주산업(주),003310,2016,-3.11,0.59,0.0,-0.9,0.24,-9.66,-5.16,1.35,0.82,17.53,40.41,78.69,,,,,21.7,3.8,2.26,4.37,4.14,2.47,6.7,4.01,4.51,2.69,17.27,10.34,78.3,96.2,-0.62,-0.14,0.14,-0.39,0.05,28.65,2.62,96.87,7.32,0.59,0.0,0.14,1.18,11.54,240.21,0.4,4.14,2.88,159.38,,,54.4,,,,2403.09,55.0,208.28,,91.21,31.56,40.66,46.11,18.73,68.44,63.12,36.88,259.38,108.44,86.88,148.72,88.25,8.17,112.25,124.12,135.02,1374.04,83.14,58.44,33.62,65.92,24.82,151.52,10.34,9.49,15.04,10.69,38.78,1.59,30.03,61.75,82.69,15.55,60.43,5.73,5.18,26.99,1.09,1.19,1.77,4.55,2.85,14.0,26.08,3.33,5.52,8.4,43.46,84.64,51.22,0.0,7.41,49.28,1.62,1.88,1.92,0.55,0.02,9875.23,,,,,,,,,12.85,21.81,295.92,11.61,61.96,38.04,19.5,9875.23,2698.92,6118.97,119.61,0.0,0.0,987.0,,12.85,295.92,11.61,,,,
11923,대주산업(주),003310,2017,9.69,12.22,0.0,-0.91,9.4,10.31,-1.16,4.14,0.54,10.89,40.02,89.05,,,,,21.81,4.19,3.15,4.65,4.44,3.34,7.23,5.47,5.04,3.79,19.15,14.48,78.19,95.81,-0.04,-0.17,0.17,0.49,0.04,24.13,3.52,95.9,7.71,0.59,0.0,0.17,1.18,12.09,283.22,0.46,2.08,2.78,170.11,,,56.21,,,,2416.17,77.0,83.17,,101.15,31.74,36.44,46.49,20.17,68.26,59.9,40.1,270.11,113.95,90.16,130.69,83.07,17.33,100.66,155.14,147.08,952.28,68.43,66.93,40.54,71.26,26.4,212.15,7.45,17.35,28.96,11.75,37.72,1.7,29.81,64.38,83.98,15.26,35.28,6.12,6.03,25.18,1.06,1.2,1.73,4.57,2.75,11.51,31.72,3.35,5.45,8.72,41.84,93.19,59.97,0.0,8.19,44.55,1.55,1.78,1.95,0.18,0.02,11067.27,,,,,,,,,13.13,24.78,385.27,12.94,57.8,42.2,24.32,11067.27,3547.17,6397.03,142.17,0.0,0.0,980.89,,13.13,385.27,12.94,,,,
11924,대주산업(주),003310,2018,6.31,14.71,0.0,-1.34,12.35,-6.7,29.3,0.94,-1.71,-6.23,-37.91,-46.81,,,,,16.49,3.99,2.0,4.04,3.86,1.93,6.62,3.31,4.32,2.16,17.96,8.99,83.51,96.01,-0.76,-0.48,0.48,-0.29,0.04,38.14,2.4,96.78,8.9,0.63,0.0,0.49,1.56,8.83,106.14,1.11,2.75,3.19,172.66,,,56.62,,,,2374.86,48.0,-50.78,,94.85,27.85,50.49,38.61,13.79,72.15,56.88,43.12,272.66,126.83,95.58,113.61,56.24,1.21,87.26,421.49,197.56,1285.19,44.17,75.8,43.1,64.44,32.7,557.43,3.34,22.45,39.47,6.06,36.01,1.73,30.75,72.66,99.5,1.48,2.85,0.64,0.68,8.38,0.97,1.08,1.66,4.5,2.32,13.74,26.56,3.25,5.73,7.52,48.51,89.16,51.55,0.0,8.08,45.17,1.38,1.54,1.79,0.54,0.01,11670.54,,,,,,,,,13.03,20.02,111.7,13.88,62.35,37.65,14.41,11670.54,2717.86,7276.02,400.58,0.0,0.0,1276.08,,13.03,111.7,13.88,,,,
11925,대주산업(주),003310,2019,-2.82,-2.57,0.0,-1.29,-2.94,-2.48,-21.39,2.21,0.28,-19.49,7.5,42.42,,,,,14.82,3.21,2.14,3.2,3.06,2.05,5.25,3.51,3.27,2.19,14.46,9.67,85.18,96.79,-0.46,-0.58,0.58,-0.14,0.17,22.03,2.6,97.27,9.02,0.5,0.0,0.59,2.61,10.26,113.27,1.33,3.89,3.41,178.69,,,57.67,,,,2381.63,51.0,162.89,,76.36,27.95,40.7,38.79,16.57,72.05,59.83,40.17,278.69,120.43,95.59,113.51,67.31,1.59,128.2,341.89,199.99,1310.71,64.1,67.15,41.16,72.31,25.99,467.34,3.33,18.03,30.13,4.42,38.35,1.79,29.23,75.54,96.7,5.67,12.64,2.28,2.35,5.51,0.95,1.02,1.64,4.51,2.29,14.15,25.79,3.42,6.29,7.49,48.72,92.42,40.9,0.0,7.12,51.29,1.32,1.46,1.82,2.19,0.01,12414.54,,,,,,,,,14.26,21.86,132.16,14.73,60.03,39.97,14.56,12414.54,2317.9,7452.26,490.09,0.0,0.0,2154.29,,14.26,132.16,14.73,,,,
11953,대한그린파워(주),060900,2011,20.38,53.62,0.0,0.0,66.32,13.0,4.9,21.65,3.4,5.73,0.0,0.0,,,,,24.55,11.96,2.99,11.54,11.03,2.76,22.4,5.62,12.55,3.14,34.07,8.51,75.45,91.39,-8.21,-3.2,3.2,0.0,0.03,20.24,5.71,96.39,10.33,0.0,0.0,3.19,0.57,33.66,104.51,5.81,9.71,11.29,61.43,,,37.55,,,,1382.21,0.0,44.26,,165.3,80.88,16.22,423.03,67.76,19.12,49.64,50.36,161.41,38.51,33.32,189.76,158.98,3.41,164.31,34.29,327.49,0.0,50.17,101.44,85.86,76.27,15.58,20.21,38.26,32.53,65.53,3.2,19.1,0.63,90.27,18.13,101.16,15.44,23.9,7.78,9.21,3.74,0.92,1.05,1.87,2.85,1.82,13.03,28.02,1.11,1.33,6.59,55.38,0.0,70.37,0.0,4.14,88.13,5.52,125.34,0.73,0.0,0.01,5381.69,,,,,,,,,15.12,1853.14,4965.58,17.91,57.78,42.22,16.69,5381.69,1125.92,3109.71,960.25,0.0,0.0,171.33,,15.12,4965.58,17.91,,,,
11954,대한그린파워(주),060900,2012,168.66,2085.18,0.0,0.0,267.46,145.3,17.89,-7.54,57.27,-85.4,0.0,-909.71,,,,,15.95,1.11,-12.25,1.38,0.8,-8.83,3.01,-33.67,0.91,-10.09,4.58,-49.55,84.05,98.89,-11.97,-2.04,2.04,0.0,0.02,0.0,-7.36,110.52,27.32,0.0,0.0,1.79,0.32,7.33,113.15,2.0,3.04,4.82,34.4,,,25.12,,,,1970.25,-251.0,299.86,,21.88,73.85,7.8,282.4,68.09,26.15,18.01,81.99,134.38,145.21,104.35,98.54,90.86,7.68,850.76,0.0,385.43,0.0,220.73,455.27,416.12,86.27,39.15,0.0,-1.09,46.2,256.54,0.39,5.38,0.43,105.15,33.65,178.48,5.2,9.23,4.26,8.63,0.54,0.72,0.82,2.71,4.12,0.98,6.52,55.96,0.95,1.06,9.29,39.28,0.0,146.11,0.0,1.73,210.44,2.97,14.24,0.51,0.22,0.01,10753.18,,,,,,,,,11.25,169.45,1264.18,22.76,137.01,-37.01,-53.85,10753.18,-5132.79,14732.81,964.15,0.0,0.0,172.83,,11.25,1264.18,22.76,,,,
11955,대한그린파워(주),060900,2013,-0.01,-4.46,0.0,0.0,8.2,-2.91,4.06,-32.5,190.54,0.0,0.0,0.0,,,,,6.54,-1.54,-12.07,-1.17,-2.21,-17.33,-14.65,-118.8,-2.64,-20.71,-15.0,-114.65,93.46,101.54,-10.53,-2.04,2.04,0.08,0.01,0.0,-14.41,111.59,45.3,0.0,0.0,1.75,0.86,26.03,86.47,3.45,8.27,8.42,-31.91,,,-46.85,,,,4648.31,-616.0,-161.12,,-71.5,71.7,8.36,253.4,65.71,28.3,12.16,87.84,68.08,232.73,89.94,104.62,95.88,0.83,788.45,189.24,399.13,43026.81,197.54,722.45,563.69,60.09,158.76,609.77,3.17,47.97,394.52,-0.56,-4.66,-0.28,50.67,18.95,55.13,1.45,2.65,1.27,0.89,-0.75,1.44,1.72,9.52,9.75,1.69,11.7,31.18,1.97,2.15,24.45,14.93,2616.68,793.79,0.0,2.99,122.25,5.28,22.13,0.99,0.06,0.01,59879.38,,,,,,,,,62.64,987.65,4885.65,43.61,120.73,-20.73,-27.67,59879.38,-16569.91,72290.07,2799.44,0.0,0.0,1367.16,,62.64,4885.65,43.61,,,,
11956,대한그린파워(주),060900,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11957,대한그린파워(주),060900,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958,대한그린파워(주),060900,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11959,대한그린파워(주),060900,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11960,대한그린파워(주),060900,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-6.73,-22.45,-44.98,-17.19,-17.45,-34.95,-42.23,-87.61,-17.55,-35.17,-72.12,-135.77,106.73,122.45,-20.52,-4.06,3.44,-0.69,0.0,0.0,-32.27,142.61,4.59,0.0,0.0,2.39,3.06,5.31,0.0,4.56,5.67,5.67,55.05,,,37.81,,,,321.19,-344.0,-20.2,,-72.12,26.27,14.14,35.62,22.55,73.73,41.31,58.69,154.98,178.47,107.27,84.02,72.14,14.8,19.41,0.0,858.56,32.7,2.26,142.05,75.67,49.03,66.39,0.0,-4.99,51.61,124.91,-5.96,17.14,0.71,33.81,94.9,127.92,-8.33,-9.47,-4.89,-6.29,-6.52,0.78,0.78,1.88,3.21,1.32,925.41,0.39,2.96,3.45,20.92,17.45,35.24,91.83,233.18,107.79,3.39,1.05,1.2,1.35,0.0,0.05,-8455.3,,,,,,,,,-22.17,-34.38,-42.57,-28.53,0.0,0.0,0.0,-8455.3,-12736.75,1957.7,1020.38,0.0,0.0,1303.36,,-22.17,-42.57,-28.53,,,,
11961,대한그린파워(주),060900,2019,23.66,23.35,0.0,0.0,32.25,-0.46,-39.8,53.87,-47.03,0.0,0.0,0.0,,,,,-16.54,-50.41,-62.88,-18.2,-18.55,-23.14,-40.49,-55.07,-21.22,-26.47,-75.6,-95.5,116.54,150.41,-10.87,-8.3,8.64,-0.12,0.29,0.0,-19.96,156.41,10.52,0.0,0.0,5.08,6.8,8.07,0.0,5.87,7.04,7.33,88.01,,,48.28,,,,167.49,-184.0,-80.13,,-84.43,21.14,8.55,26.81,19.34,78.86,49.47,50.53,187.96,159.41,123.32,58.64,53.62,10.18,29.22,0.0,192.58,74.17,15.17,102.16,72.89,70.05,29.26,0.0,-14.91,45.3,91.57,-5.26,24.66,0.99,63.68,208.06,233.54,-19.66,-21.94,-9.94,-29.86,-5.84,0.37,0.42,0.8,1.5,0.68,194.43,1.88,1.57,1.77,13.83,26.39,26.67,64.42,79.65,59.89,6.09,0.48,0.57,0.64,0.0,0.03,-3642.18,,,,,,,,,-7.72,-14.76,-34.12,-23.2,0.0,0.0,0.0,-3642.18,-9620.14,2807.54,1356.13,0.0,0.0,1814.3,,-7.72,-34.12,-23.2,,,,
11971,대한방직(주),001070,2011,4.36,-2.22,0.0,-1.63,-0.48,9.93,24.58,-14.01,-5.23,0.0,0.0,-565.6,,,,,2.04,-3.21,-5.02,-3.33,-3.51,-5.49,-9.99,-15.58,-4.0,-6.26,-176.55,-274.51,97.96,103.21,-2.73,-2.39,2.39,0.2,0.0,0.0,-2.87,105.7,8.44,0.0,0.33,2.17,1.77,10.11,139.22,4.03,4.68,5.16,1528.8,,,94.17,,,,275142.52,-13725.0,-1888.42,,-8827.49,48.94,57.94,95.87,20.59,51.06,31.8,68.2,1628.8,160.55,146.73,75.06,31.57,8.05,46.09,0.0,452.98,86.22,10.17,214.47,205.05,98.83,9.42,0.0,-16.26,58.37,183.54,-1.26,29.85,15.34,43.64,47.78,81.85,-2.39,-2.8,-1.63,-1.52,-1.34,1.09,1.25,3.11,55.03,1.69,33.62,10.86,2.29,5.06,4.19,87.1,7.94,26.11,40.89,8.16,44.74,2.09,2.78,1.04,0.0,0.01,25290.43,,,,,,,,,9.29,24.4,123.75,8.67,107.3,-7.3,-57.87,25290.43,-17322.97,27137.58,6973.23,987.32,1076.1,5700.4,,9.29,123.75,8.67,,,,
11972,대한방직(주),001070,2012,-11.45,-3.73,0.0,-1.61,-0.05,-23.35,-25.31,-18.67,-5.69,0.0,0.0,0.0,,,,,2.59,-3.71,-6.12,-3.88,-3.97,-6.56,-13.0,-21.29,-4.61,-7.61,-192.46,-314.41,97.41,103.71,-3.31,-2.64,2.64,0.16,0.01,0.0,-3.73,106.82,9.0,0.0,0.38,2.4,1.82,10.34,156.71,4.07,5.34,5.01,1224.63,,,91.96,,,,259499.31,-15721.0,7033.8,,-9623.06,42.37,56.45,73.52,18.45,57.63,29.15,70.85,1324.62,197.72,145.75,70.08,30.52,3.38,54.23,0.0,366.96,95.83,14.78,243.08,207.42,88.19,35.65,0.0,-18.09,58.26,199.87,-1.36,26.95,12.26,42.8,50.53,74.24,1.6,1.94,1.13,0.99,-1.4,1.07,1.24,3.51,51.9,1.54,33.59,10.87,2.34,5.47,4.08,89.49,7.44,24.53,41.8,8.23,44.36,1.98,2.7,0.98,0.0,0.01,25651.46,,,,,,,,,10.64,25.7,138.68,9.33,106.2,-6.2,-65.67,25651.46,-19307.83,27241.46,7263.08,1062.01,1141.33,5521.45,,10.64,138.68,9.33,,,,
11973,대한방직(주),001070,2013,5.84,-3.0,0.0,-1.69,-3.52,18.56,29.71,2.43,3.76,0.0,0.0,0.0,,,,,5.84,0.01,0.67,0.09,0.02,0.77,0.06,2.77,0.02,0.9,0.76,37.07,94.16,99.99,1.35,-2.29,2.29,0.49,0.0,61.51,3.41,98.73,9.81,0.0,0.36,2.18,1.79,10.78,175.24,3.7,4.88,4.84,1256.75,,,92.14,,,,269269.03,1853.0,-19830.45,,37.94,47.46,61.76,90.35,18.15,52.54,28.19,71.81,1356.75,186.37,137.88,76.68,29.33,2.19,43.27,0.0,417.53,65.9,10.36,254.75,219.58,88.02,35.18,0.0,-14.43,53.98,191.51,0.01,26.11,12.57,39.12,47.83,77.36,-3.7,-4.92,-2.66,-2.38,0.01,1.15,1.34,4.01,53.85,1.61,35.08,10.41,2.56,6.29,4.31,84.71,6.98,35.31,41.91,8.97,40.69,2.09,2.9,1.08,0.0,0.01,49031.01,,,,,,,,,19.21,50.69,303.41,17.18,60.18,39.82,3.91,49031.01,3882.3,29505.37,6544.05,1047.02,1095.76,5368.82,,19.21,303.41,17.18,,,,
11974,대한방직(주),001070,2014,42.8,147.89,0.0,-3.24,103.14,-23.98,-29.47,138.26,-14.38,0.0,0.0,5738.46,,,,,2.63,-3.44,-4.72,-2.63,-2.72,-3.72,-6.92,-9.45,-3.03,-4.15,-158.82,-216.78,97.37,103.44,-3.5,-2.69,2.69,-0.21,0.0,0.0,-1.6,106.71,10.84,0.0,0.44,2.44,1.91,10.69,183.8,3.49,4.91,4.94,3132.62,,,31.88,,,,230554.79,-10838.0,17674.68,,-7941.22,25.27,57.29,33.81,10.79,74.73,47.01,52.99,3232.62,158.97,124.25,63.4,27.08,3.25,56.63,0.0,568.5,93.06,9.96,112.72,84.78,90.73,27.95,0.0,-14.58,38.26,81.39,-1.23,45.56,31.33,43.62,83.15,136.96,-0.59,-0.82,-0.31,-0.47,-1.28,0.79,0.88,2.01,46.11,1.3,37.58,9.71,2.29,5.71,3.83,95.26,6.02,30.56,39.24,7.85,46.48,1.2,1.45,0.95,0.0,0.01,27050.82,,,,,,,,,7.42,11.27,154.32,11.07,108.05,-8.05,-42.61,27050.82,-16964.36,29229.33,6574.4,894.19,1187.44,5155.47,,7.42,154.32,11.07,,,,
11975,대한방직(주),001070,2015,1.66,-2.02,0.0,-5.19,-2.59,14.26,17.47,-4.39,0.0,0.0,0.0,-107.56,,,,,7.64,1.76,-2.89,1.23,1.17,-1.92,2.56,-4.19,1.27,-2.09,81.01,-132.54,92.36,98.24,-4.86,-2.43,2.43,-1.44,0.0,0.0,-0.31,103.02,11.31,0.0,0.51,2.29,2.06,11.57,211.57,2.97,4.12,4.27,2990.74,,,28.95,,,,230555.52,-6627.0,-8689.36,,4050.56,28.4,58.9,39.66,11.67,71.6,44.2,55.8,3090.74,162.01,134.0,60.98,25.06,2.4,48.95,0.0,372.85,72.42,13.13,126.26,105.36,99.51,20.9,0.0,-18.17,40.42,91.45,0.7,42.77,29.9,40.37,110.0,140.34,2.3,3.18,1.29,1.95,0.72,0.67,0.72,1.46,46.11,1.22,36.5,10.0,2.48,5.92,4.26,85.68,6.61,31.71,52.97,8.12,44.96,0.91,1.03,0.95,0.0,0.01,35705.9,,,,,,,,,9.64,15.18,259.66,14.61,81.89,18.11,-19.81,35705.9,-7578.16,29241.23,5933.39,776.6,1308.92,5313.73,,9.64,259.66,14.61,,,,
11976,대한방직(주),001070,2016,0.31,8.54,0.0,-41.28,3.55,-7.87,-6.69,9.36,0.49,-71.87,0.0,0.0,,,,,7.25,0.49,-1.68,0.38,0.33,-1.12,0.7,-2.38,0.35,-1.19,22.79,-77.03,92.75,99.51,-2.12,-2.36,2.36,-1.56,0.0,0.0,0.45,101.53,10.62,0.0,0.46,2.19,1.68,10.81,244.59,2.9,4.27,4.14,3280.1,,,24.22,,,,231680.83,-3851.0,-7429.51,,1139.5,26.08,59.66,35.29,10.52,73.92,48.17,51.83,3380.1,153.43,122.52,65.75,26.52,3.56,48.99,0.0,422.25,69.72,11.6,107.58,82.34,93.49,25.24,0.0,-13.58,37.96,78.81,0.2,46.75,32.78,41.16,109.95,144.31,-4.44,-6.05,-2.3,-3.48,0.21,0.66,0.7,1.43,46.34,1.23,33.08,11.03,2.43,5.96,4.1,89.04,5.95,37.42,56.14,8.37,43.6,0.91,1.0,0.94,0.0,0.01,39222.1,,,,,,,,,10.55,15.39,357.76,15.97,71.83,28.17,-10.55,39222.1,-4001.65,28175.04,5798.9,781.21,1233.04,4453.31,,10.55,357.76,15.97,,,,
