,회사명,거래소코드,회계년도,회생여부,이자보상배율(이자비용),부가가치(백만원),금융비용(백만원),매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,경영자본순이익률,자본금순이익률,매출원가대매출액비율,영업비용대영업수익비율,금융손익비율,금융비용부담률,기업순이익률,인건비대총비용비율,금융비용대총비용비율,이자부담률,지급이자율,차입금평균이자율,유보율,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,자기자본구성비율,타인자본구성비율,자기자본배율,유동비율,현금비율,매출채권비율,매입채무대재고자산비율,순운전자본비율,차입금의존도,차입금비율,총자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,당좌자산회전률,재고자산회전률,매출채권회전률,비유동자산회전률,유형자산회전율,순운전자본회전률,사내유보대자기자본비율,자기자본배당률,배당성향,이익잉여금(결손금)(요약)(백만원),비유동금융부채(요약)(백만원),비유동자산증가율,유동금융부채(요약)(백만원),외국인_주식분포비율,장기금융부채(백만원),자산대비자본비율,차입,총자본증가율,유형자산증가율,비유동자산(백만원),자기자본증가율,매출액증가율,순이익증가율,직원증감률,자산대비_장기금융부채비율,자산대비_장기금융부채비율_증가율,투자축소_여부,직원증감률_여부,종업원수증가율,투자활동현금흐름증감률,매출원가축소_여부,자산매각_여부,배당금축소_여부,자본증가율_여부,차입_여부,사내유보금보유_여부,운용적범주전략(OPS)변수,재무적범주전략(FIN)변수,배당금지급_여부,LEV지수,순자산가치(백만원),KZ지수,산업매출성장률,WW지수,CL지수,NCAV지수,기업생명주기,순매수거래량_기관,순매수거래대금 비중_기관,순매수거래량_외국인,순매수거래대금 비중_외국인
293,동일철강(주),023790,2012.0,0,-1.77,4496.84,2085.89,2.08,-5.76,-4.76,-5.46,-11.65,-7.13,-129.78,97.92,105.77,-2.52,2.52,-3.07,6.37,2.25,4.49,7.37,6.39,1343.47,60.71,34.38,154.52,48.68,51.32,1047.92,121.0,10.36,47.01,10.09,10.54,46.36,95.24,0.95,2.02,22.52,1.78,49.32,3.07,3.65,7.2,2.19,3.41,0.87,5.2,0.0,0.0,12965.0,0.0,-51.90294809860028,10.0,1.08,35.0,48.676987680554504,0.04426905466595836,-17.34498656602511,-43.69628890533973,31063.0,-11.146768868469051,-20.51134179161861,-2212.037037037037,-38.13559322033898,0.0004426905466595836,0,1,1,-38.13559322033898,-37.94410897345878,0.0,1,0,1,0,0,1,1,0,0.0004828159304411338,38485.0,-65051617592.36178,5.164150771386816,-13611524111.594944,241590888319.4998,0.232559638275385,2,0.0,0.0,-3366.0,-4.789360861890996e-05
294,(주)인팩,023810,2017.0,1,-2.75,34746.65,685.28,12.72,-0.85,-0.93,-0.85,-1.47,-0.96,-30.5,87.28,101.02,-0.27,0.29,-0.56,10.4,0.27,0.54,1.29,1.95,1915.5,43.26,31.89,76.25,41.32,58.68,2015.5,97.97,8.33,162.75,131.11,-0.9,24.6,59.55,1.0,2.13,47.76,1.87,5.56,2.98,7.72,4.26,1.85,2.52,1.16,84.04,1.5,31.04,98206.0,25.0,10.605657470942445,0.0,14.22,13090.0,41.31775455887477,4.701648270734484,38.23882820258193,122.89518607033116,157967.0,5.251889399235091,2.039054822031363,-121.99805804293882,-1.5228426395939088,0.04701648270734484,0,0,0,-1.5228426395939088,-7.65591684434968,1.0,0,0,0,0,0,1,0,1,0.05793735544392781,115033.0,-239715079016.15463,7.191380572470883,1086288759.039673,98093554551.36061,-0.9446424642464246,0,15307.0,0.0003397330494457,54302.0,0.0010561902621854
295,에쓰씨엔지니어링(주),023960,2012.0,0,0.53,45310.32,9417.89,12.41,-0.56,1.44,-0.45,-8.55,-0.46,-77.49,87.59,98.36,-2.71,2.95,1.93,9.78,2.81,3.46,5.39,6.02,747.36,49.29,8.13,97.18,31.18,68.82,847.36,87.05,2.53,567.78,320.07,-7.33,47.58,152.6,0.81,2.6,62.65,1.17,5.35,1.77,17.44,4.09,1.62,1.77,0.74,34.88,0.95,0.0,7226.0,0.0,-11.410963288896504,0.0,0.0,34375.0,31.179735934217014,8.916759617130554,-4.86848501748351,-3.4913262023922456,196502.0,-4.127584226646248,3.04735554312939,-92.86822322103338,18.181818181818183,0.08916759617130554,0,1,0,18.181818181818183,-66.50876273217496,1.0,0,1,0,1,1,1,1,1,0.1157962433227448,120201.0,-77277812228.94897,5.213873330720277,7660325479.100311,110282669059.19412,-2.418519145111155,0,-177.0,-2.406265570753511e-06,0.0,0.0
296,흥구석유(주),024060,2013.0,1,-1.98,5334.86,96.54,3.28,0.29,-0.28,1.0,1.13,1.24,48.56,96.72,100.08,-0.04,0.04,1.13,1.42,0.04,1.14,2.66,1.85,4072.27,17.35,30.34,20.99,90.95,9.05,3993.1,210.77,11.87,168.46,0.02,9.12,5.62,6.18,3.41,3.85,81.89,29.42,111.17,24.13,67.52,22.58,4.22,5.57,11.55,41.04,0.67,59.89,28369.0,0.0,96.3150867823765,0.0,0.38,300.0,90.95009907112042,0.42157923581737183,-4.737617135207497,-0.42244076888690213,58816.0,0.7471863763017388,-8.911870767246182,-49.409312022237664,-6.837606837606838,0.0042157923581737184,0,1,0,-6.837606837606838,-239.6551724137931,0.0,0,0,1,0,0,1,1,1,0.0,64721.0,-255317808943.50836,0.0393510377629749,-5160110410.264657,81855630616.70953,0.19683333333333333,2,1073.0,1.5518519083969465e-05,-147764.0,-0.001466864091603
297,(주)위스컴,024070,2018.0,1,-24.34,20686.4,-820.9,5.26,0.94,0.37,0.82,0.9,0.85,13.98,94.74,100.31,1.17,-0.73,0.18,15.22,-0.73,-6.88,0.0,0.0,1459.43,59.4,9.41,146.33,91.68,8.32,1559.43,926.12,60.16,339.52,55.72,52.99,0.0,0.0,0.87,0.96,14.9,9.38,24.13,1.56,15.34,4.56,2.25,2.61,1.26,4.45,0.13,0.0,88353.0,0.0,-41.29123521756352,0.0,5.5,1515.0,91.67873044689459,1.1855109434789073,-1.5006936950824727,7.407854984894261,51878.0,0.5509925590257216,-4.218228498074454,1142.138364779874,2.82258064516129,0.011855109434789074,0,1,0,2.82258064516129,-69.95423892100193,0.0,1,0,0,0,0,1,1,0,0.0,117160.0,-54924828754.09455,2.3404237334034605,-2593428435.4735765,370908199230.16473,1.0262765347102696,1,-52522.0,-0.0004057951089217,-181093.0,-0.0024043796773584
298,디씨엠(주),024090,2014.0,1,-1.62,13730.99,-1232.83,4.97,0.16,0.55,0.12,0.3,0.14,6.69,95.03,100.85,1.18,-1.1,-0.66,9.96,-1.05,-5.58,11.64,12.1,2182.67,60.58,25.6,153.69,86.46,13.54,2186.53,617.31,74.51,45.0,28.54,50.77,3.23,3.74,0.7,0.82,18.71,5.08,14.65,1.59,3.97,8.66,1.86,3.91,0.97,2.01,1.57,108.48,116759.0,0.0,-53.1605471562275,0.0,1.5,3184.0,86.46138932115616,2.0306640475522335,-3.0039838665775864,-6.431626090177459,61807.0,-2.2390804266151307,-11.422054912359622,-93.38813438170122,-13.333333333333334,0.020306640475522334,0,0,0,-13.333333333333334,63.47826086956522,0.0,1,0,0,0,0,0,1,1,0.0,135568.0,-586062326321.2336,-2.3968510558758984,-6415892748.197013,264894776186.84595,0.38677048922447693,2,-295796.0,-0.0024231098919496,-46397.0,-0.0006710977346778
299,(주)하림홀딩스,024660,2012.0,1,-0.76,-22525.03,2878.22,11.1,-20.44,-0.36,-7.66,-19.39,-9.43,-123.68,88.9,101.47,-1.32,1.42,-7.13,9.07,1.81,1.13,1.59,2.54,467.69,47.91,11.7,91.99,49.47,50.53,553.63,109.81,57.55,91.33,48.78,4.28,31.2,63.06,0.37,0.71,6.25,0.8,15.78,1.07,7.59,8.44,0.62,1.12,0.48,65.02,0.0,0.0,175468.0,318.0,109.54418871324432,1159.0,1.21,34019.0,49.47013597807249,4.328877080199831,94.39844988550291,158.9049350033585,409332.0,102.28829877748421,1.824883496705769,-234.46899639832571,-11.11111111111111,0.04328877080199831,0,1,0,-11.11111111111111,-202.5280428595346,0.0,0,0,0,0,0,1,0,0,0.06104699871397843,388767.0,-293922673603.1378,10.034438416094343,3870860278.7577896,755796072838.0872,-0.2929457966281349,3,-1016034.0,0.0003829390567371,-258738.0,-0.0005025309342941
300,한일단조공업(주),024740,2012.0,1,0.64,19865.32,4261.06,9.17,-1.71,1.44,-1.16,-2.53,-1.22,-32.55,90.83,97.99,-3.04,3.04,0.9,8.76,2.93,3.52,4.28,4.74,1174.85,41.39,43.16,70.63,39.71,60.29,1268.11,105.54,14.42,87.43,28.06,2.17,48.92,123.18,0.68,1.64,21.3,1.16,10.69,3.05,3.74,4.33,1.14,1.24,0.85,40.07,0.44,0.0,62494.0,0.0,38.0850754773903,0.0,0.12,36726.0,39.71499027837056,17.41641769810784,4.491442276245503,1.3605321033933166,123582.0,-3.3089720942583676,9.072505294630622,-263.8661202185792,6.770833333333333,0.1741641769810784,0,1,0,6.770833333333333,-51.16183546532097,0.0,0,1,0,1,1,1,1,1,0.16854567436258575,83747.0,-149672880622.1234,5.164150771386816,3211065866.288667,183353678524.7577,-1.0337259078415253,0,-2304.0,-3.2923930424311614e-05,-7949.0,-0.0001427126911507
301,(주)유성티엔에스,024800,2012.0,1,0.41,37193.43,7081.65,4.72,-0.79,2.33,-0.93,-2.67,-1.23,-32.22,95.28,98.9,-0.6,1.81,1.19,7.01,1.79,3.24,6.77,6.6,1038.61,40.1,9.62,66.94,37.23,62.77,1118.57,74.61,13.36,645.29,193.23,-13.65,45.69,122.72,1.17,3.37,40.66,1.79,14.51,2.99,28.07,4.3,2.06,4.02,1.2,54.78,0.17,0.0,71012.0,4730.0,-9.761953096728067,2335.0,1.27,15421.0,37.23081069521223,4.517663740043182,2.3568993280138177,-18.003648440058,204474.0,16.68242790381667,-1.6644519190432292,-247.78465936160075,-0.641025641025641,0.04517663740043182,0,0,0,-0.641025641025641,-12.91973137192197,0.0,0,1,1,0,0,0,1,1,0.02475269069550339,127087.0,-122432257180.01529,5.6802151150521105,-2794350278.1536508,69370570882.88284,-1.7203784837732934,1,0.0,0.0,197162.0,0.0006229001279375
302,이화전기공업(주),024810,2012.0,0,-2.9,-196.74,1609.17,8.15,-21.26,-4.62,-19.98,-26.46,-23.16,-69.37,91.85,105.57,-2.01,1.27,-18.78,8.22,1.09,3.3,10.97,10.97,162.23,42.88,23.1,75.06,63.89,36.11,262.17,123.88,41.31,74.58,70.36,8.26,16.47,25.77,0.94,1.47,5.46,2.6,13.48,2.85,9.48,12.72,1.64,2.25,1.21,-14.23,0.0,0.0,-13531.0,0.0,-20.811869582652147,4.0,0.14,242.0,63.88651956239569,0.17949193398850363,-1.6177522219465568,41.37489003393239,77016.0,8.785157680698164,79.36796180154674,-2212.037037037037,51.5625,0.0017949193398850362,0,1,0,51.5625,-234.81219848380425,0.0,1,0,1,0,0,1,1,0,0.0,86135.0,-164042654474.21912,5.164150771386816,13642744302.108849,767209311715.0067,0.0935624219134942,3,-46732.0,-7.44389817171462e-05,-32368.0,-0.0002605935215504
303,(주)세원물산,024830,2012.0,0,-0.86,40737.14,-1771.25,7.86,11.23,1.93,4.93,8.59,6.55,126.54,92.14,101.24,7.33,-4.74,3.08,17.18,-4.59,-4.34,2.56,2.3,3732.22,51.97,2.42,108.19,61.28,38.72,3832.22,163.08,3.48,598.85,486.24,20.1,22.17,36.18,0.39,0.68,24.35,0.91,4.99,0.75,19.83,4.38,0.84,1.56,0.43,67.9,0.39,4.88,117552.0,791.0,-36.31160362410108,0.0,0.79,1114.0,61.28127836741572,0.4266842345154606,0.3231607503784939,5.1201490416495625,125405.0,15.120052381260749,5.7592058851072245,39.26480156148341,11.508951406649617,0.004266842345154606,0,1,0,11.508951406649617,-71.92609394197146,0.0,1,0,1,0,0,1,1,1,0.00018458820349530949,159996.0,-133420733104.19458,5.164150771386816,-3637759460.9726787,-169140198899.73712,0.683603090848007,2,3492.0,8.385060819020162e-05,0.0,0.0
304,케이비아이메탈(주),024840,2012.0,1,0.31,17541.65,7229.48,2.7,-0.65,1.57,-2.18,-6.88,-2.32,-6.75,97.3,99.57,-1.37,1.37,2.46,2.07,1.34,6.81,8.22,8.32,-2.25,71.08,33.91,245.77,31.51,68.49,94.84,130.98,3.35,170.78,23.14,16.81,59.1,187.54,3.39,10.67,10.46,4.96,46.8,6.81,14.88,7.71,12.31,16.11,2.65,-10.71,0.0,0.0,-5141.0,597.0,-65.1623006833713,48.0,0.46,19051.0,31.51145459201429,12.509110488059516,-4.200660481207738,1.0017515287465815,44046.0,-5.588999055712937,21.528429489470515,-251.1783014673188,8.653846153846153,0.12509110488059516,0,1,0,8.653846153846153,-263.8304652644997,0.0,1,0,0,1,0,1,1,0,0.11459594302754232,47990.0,-23549084559.682266,5.164150771386816,-13611524111.594944,153982250816.99094,0.06367557461607032,2,0.0,0.0,56283.0,-5.26844470953867e-05
305,(주)피에스엠씨,024850,2014.0,0,-7.98,12195.76,-44.2,3.42,-5.75,-3.07,-7.2,-12.58,-7.92,-24.49,96.58,102.86,0.18,-0.05,-7.27,14.68,-0.05,-0.16,4.01,3.46,83.55,58.13,29.91,138.85,55.47,44.53,183.46,174.15,33.21,104.02,61.38,24.75,11.53,20.79,1.25,2.19,4.26,2.93,12.53,2.97,7.94,6.79,2.98,3.77,1.37,-61.23,0.0,0.0,-19985.0,0.0,-40.15310786106033,0.0,3.17,0.0,55.47118535688595,0.0,-5.328712391791271,-8.715719663022046,26189.0,-10.911424903722722,-15.66262537429068,2.026878166997136,-0.2590673575129534,0.0,0,0,0,-0.2590673575129534,160.46337817638266,0.0,1,0,0,0,0,0,1,0,0.0,34700.0,-144983893201.92416,-2.3968510558758984,-2163168413.0762157,270510044611.56882,0.6776869559235142,2,-5.0,-1.4735109531955882e-08,-65654.0,-0.001445782051794
306,대원화성(주),024890,2012.0,1,0.23,12624.3,3951.55,11.66,-4.13,0.88,-4.57,-13.45,-4.81,-32.0,88.34,99.24,-3.28,3.28,-0.94,8.28,3.09,5.49,7.96,8.3,151.51,46.36,39.45,86.43,32.5,67.5,228.84,90.88,3.7,128.89,76.95,-4.65,45.86,141.12,1.11,3.26,7.74,1.67,7.54,4.07,6.45,4.8,1.99,2.19,1.15,13.62,0.0,0.0,5037.0,0.0,15.160241341482525,0.0,0.06,6096.0,32.49908759124088,5.562043795620438,1.0781049699809095,-8.282940940696722,58787.0,-7.31700970570633,0.2953632135517634,-22.30541257214163,-11.067193675889328,0.05562043795620438,0,1,0,-11.067193675889328,-82.90954564401835,1.0,0,0,0,1,0,1,1,0,0.05862108703348291,35619.0,-23102315962.595486,5.164150771386816,5369306569.369544,206936596973.16385,-0.7720380582713551,0,9950.0,7.080220758810485e-05,67960.0,0.0005483962853256
307,경창산업(주),024910,2012.0,1,0.94,107801.96,12837.1,9.08,2.86,3.36,3.08,12.51,3.36,126.54,90.92,97.01,-2.52,3.03,6.34,8.73,3.01,4.19,5.7,5.7,849.59,34.31,28.98,52.24,22.09,77.91,945.64,81.54,9.96,182.63,81.65,-7.77,59.79,270.67,1.08,4.87,48.19,1.38,13.24,4.41,10.81,5.92,1.64,1.77,1.41,39.91,1.23,10.1,41310.0,0.0,76.52538552949693,0.0,0.02,120071.0,22.088239106071423,30.513673478204517,3.283559367855765,2.1337187242877302,258472.0,21.06949339053642,18.459668997107713,71.96195343554798,2.0316027088036117,0.30513673478204517,0,1,0,2.0316027088036117,-36.480935395392564,0.0,0,0,1,1,0,1,1,1,0.27419930990618363,86917.0,-206181065641.25946,5.164150771386816,-11225813757.594162,124378104453.17549,-2.0942437137897443,2,-1859847.0,-0.022319168943707,0.0,0.0
308,삼천리자전거(주),024950,2017.0,0,0.14,24366.11,1725.03,33.49,3.01,0.18,2.04,3.62,3.28,55.7,66.51,99.77,-1.57,1.55,3.09,13.69,1.52,2.87,3.52,3.82,1548.87,27.2,28.3,37.36,62.24,37.76,1546.24,79.05,11.32,167.39,14.05,-7.21,29.95,48.11,0.68,1.07,16.73,1.84,56.06,3.43,7.51,4.79,0.95,2.51,1.09,48.26,1.15,22.3,50011.0,2227.0,2.419191919191919,0.0,11.18,1065.0,62.23853628183037,0.6372056289488799,3.959047340627352,10.716923590097926,121674.0,0.5198821085181428,-22.21303897122685,-48.32173240525909,26.845637583892618,0.006372056289488799,0,0,0,26.845637583892618,1843.465045592705,0.0,0,1,0,0,1,0,1,1,0.005799482353300135,104023.0,-340334367658.43835,-0.869557348137947,-2389510131.9157104,-64569513412.93706,-0.1464520627165935,1,9993.0,0.0001155018250484,-109837.0,0.0005540458165847
309,(주)시노펙스,025320,2012.0,1,0.47,25570.01,5653.7,6.32,-5.47,1.51,-12.51,-37.88,-13.38,-125.54,93.68,99.46,-1.21,1.04,-10.12,7.46,0.96,3.58,8.3,9.13,260.66,58.98,27.64,143.76,32.84,67.16,280.86,92.57,10.25,162.02,185.05,-4.73,30.87,94.0,2.29,6.87,22.89,3.43,7.65,5.02,13.43,9.22,6.12,8.56,1.82,-43.04,0.0,0.0,-51097.0,0.0,-45.24966328038519,1642.0,1.54,4284.0,32.84031525918178,1.7503503560761753,6.799348952083396,76.71355554584771,100405.0,3.816744594559686,37.51693552070066,-1354.126110876005,35.32338308457712,0.017503503560761753,0,1,0,35.32338308457712,-44.16943925992047,0.0,1,0,0,0,0,1,1,0,0.012860350096123612,80377.0,-64883511206.63547,5.164150771386816,-1070230559.5618427,233621894615.05478,-0.17496661175039152,2,81213.0,0.0002489693792076,5196.0,-0.0005519697661406
310,(주)대성엘텍,025440,2012.0,0,0.62,28645.24,5362.35,6.55,-3.2,2.91,-6.74,-32.33,-6.93,-36.63,93.45,98.7,-2.65,2.02,-2.49,7.59,1.92,5.37,7.31,7.4,2.52,47.01,36.98,88.72,20.32,79.68,102.52,69.82,4.99,107.72,67.09,-20.32,59.19,291.32,2.11,10.09,11.44,2.66,21.47,7.46,11.29,12.28,3.96,4.86,1.79,-2.23,0.0,0.0,-9992.0,4808.0,-1.065565486074012,0.0,5.42,9000.0,20.3176837237358,6.959964736178669,4.981530343007916,2.8043623414199867,68521.0,-0.40938554262537435,4.46806586918151,-36.38741499140573,-5.23138832997988,0.0695996473617867,0,1,0,-5.23138832997988,-213.6944818304172,0.0,0,0,0,1,0,1,1,0,0.006959754950398945,26273.0,-44910175859.81619,5.164150771386816,-4532182103.445428,140562954298.5505,-1.0394334254198376,2,-1.0,-6.192882682683821e-09,84053.0,8.177728366853255e-05
311,미래산업(주),025560,2012.0,0,-3.88,-16754.32,3509.85,4.53,-84.76,-14.28,-29.76,-75.27,-36.58,-95.06,95.47,140.82,-10.39,10.39,-26.11,10.42,5.46,6.03,9.26,9.26,34.18,26.04,40.45,35.21,39.53,60.47,126.28,53.63,4.21,123.27,93.04,-22.52,39.92,100.99,0.35,0.89,1.12,0.58,3.58,2.26,3.33,2.7,0.47,0.89,0.47,-5.73,0.0,0.0,-86465.0,0.0,-20.221153091320975,0.0,1.39,5904.0,39.529878986983825,6.137979789578742,-23.729324262175492,2.122073352280417,71138.0,-25.049772328556504,-54.22602990416029,57.12011418533157,-46.52173913043478,0.061379797895787416,0,1,1,-46.52173913043478,-301.144578313253,0.0,1,0,0,1,0,1,1,0,0.032359271825632994,38023.0,-877505274.4212914,5.164150771386816,-554539029.6133736,2894762158382.6787,-0.3436940782801643,1,52137.0,-9.227895046384844e-06,-8234163.0,-0.0048946190046549
312,제이준코스메틱(주),025620,2012.0,0,-2.63,3062.41,1907.63,-5.16,-11.33,-8.96,-10.22,-54.3,-10.25,-31.85,105.16,109.94,-1.62,3.78,-6.81,9.67,3.26,4.2,5.89,5.44,-32.7,38.85,84.38,63.52,22.93,77.07,61.25,60.42,0.54,14.57,11.71,-25.45,57.24,249.6,0.9,4.79,2.81,1.11,22.51,14.66,2.51,20.79,1.56,1.58,0.79,-92.17,0.0,0.0,-11953.0,0.0,36.35359987382699,0.0,0.39,2800.0,22.93409255689756,4.951458027551327,2.293735641540493,13.810622012767807,34582.0,60.52729298180468,-12.472442585102506,-42.72973243812005,-14.11042944785276,0.049514580275513274,1,0,0,-14.11042944785276,251.61290322580646,0.0,0,0,1,0,0,0,1,0,0.0,12969.0,-980416732.1765728,5.164150771386816,3710870218.357064,404032922469.60004,-0.6991550072363157,0,-223.0,-8.279422650738535e-07,-1900.0,-0.0003983943150087
313,(주)한솔홈데코,025750,2012.0,1,0.71,27506.0,6152.44,13.51,0.86,1.88,0.62,1.54,0.63,2.6,86.49,97.57,-3.7,3.25,2.94,5.32,3.19,3.88,6.1,5.82,64.51,29.18,39.49,41.2,41.8,58.2,164.51,155.69,8.44,95.05,97.46,10.44,40.16,96.08,0.72,1.79,3.01,1.19,6.52,3.6,6.15,6.51,1.04,1.24,1.26,19.47,0.0,0.0,25784.0,0.0,64.48512705335457,0.0,0.79,99779.0,41.801690373118944,35.95842956120092,1.7512480311807577,7.190851092710737,188949.0,11.142225056802328,9.676072993716234,-82.94921263948274,-1.1976047904191618,0.3595842956120092,0,0,0,-1.1976047904191618,51.62022443575842,1.0,0,0,1,1,0,1,1,0,0.27419930990618363,111530.0,-29674370613.571545,5.164150771386816,2059399186.9875731,208835991942.88495,-1.0421759145330405,2,-46236.0,-0.0001274649608906,613937.0,0.0020082726733645
314,이구산업(주),025820,2012.0,0,-0.82,9915.14,7990.88,-0.36,-3.42,-2.12,-2.71,-6.95,-2.84,-49.91,100.36,102.67,-3.27,3.27,-0.12,2.67,3.05,4.26,5.14,5.09,595.31,45.78,60.55,84.44,38.54,61.46,695.29,89.53,3.21,55.81,7.59,-5.36,51.58,133.85,0.79,2.04,14.61,1.3,56.4,4.5,2.74,5.12,1.49,1.6,0.84,0.0,0.0,0.0,32185.0,0.0,1.742240467748958,511.0,0.05,14998.0,38.53642528987093,4.971394098499764,-3.8769618994819246,-0.32661806589846093,163571.0,-6.051055783170501,-9.795155949484844,-807.8880407124682,-3.896103896103896,0.049713940984997644,0,1,0,-3.896103896103896,-99.36733128834356,0.0,0,1,0,0,0,1,1,0,0.06567840731090889,116259.0,-17540065829.038975,5.164150771386816,-1410413476.6346414,182189572059.31024,-1.1139747415551287,2,-96.0,-2.911073281384377e-07,-50540.0,-0.0001465784666187
315,한화화인케미칼(주),025850,2012.0,0,-6.25,5717.4,-389.16,0.53,-3.11,-3.53,-4.19,-6.83,-5.33,-47.65,99.47,103.27,-0.13,-0.13,-4.37,2.56,-0.13,-0.47,3.04,3.04,574.06,35.07,19.75,54.01,53.9,46.1,674.06,77.47,26.69,124.36,232.9,-10.2,21.15,39.24,1.35,2.2,15.35,3.49,15.05,5.66,21.18,22.58,1.94,2.3,1.98,1.7,0.0,0.0,60629.0,0.0,128.05173688100518,0.0,10.9,0.0,53.90012120804013,0.0,22.306239158297856,0.18559029560190488,154277.0,-6.410265779031445,38.70834225362164,-50.50030072721307,-2.857142857142857,0.0,0,1,0,-2.857142857142857,-101.48632580261594,0.0,0,1,0,0,1,1,1,0,0.0,128071.0,-159668393083.37247,5.164150771386816,-8668453922.773413,137603591559.7964,-0.2891537018647247,1,71708.0,0.0016401029810785,-28980.0,-0.0009151846328008
316,남해화학(주),025860,2012.0,1,-8.95,27146.13,4007.48,5.61,-1.7,-6.49,-4.17,-7.03,-4.58,-50.15,94.39,102.66,0.86,0.27,-3.5,2.47,0.26,1.65,2.41,2.61,602.33,61.6,48.46,160.44,60.61,39.39,687.08,158.17,16.17,75.48,9.88,22.66,32.15,53.05,2.46,4.15,29.57,6.05,42.46,7.95,7.5,10.87,6.78,9.05,2.36,0.18,0.18,0.0,254098.0,0.0,-53.48555055048595,0.0,2.64,0.0,60.61324440277305,0.0,-10.7592349016687,-4.654325742621925,216228.0,-7.03625023830923,-2.7297663133022882,197.99067097237173,-1.240694789081886,0.0,0,1,0,-1.240694789081886,-53.53889943074004,0.0,1,1,0,0,1,1,1,1,0.0,341335.0,-113446326904.54443,5.164150771386816,2875365093.722889,125991291068.35123,0.3257846692077039,0,-1120960.0,-0.002985933759007,112926.0,0.0003138765453553
317,신라에스지(주),025870,2012.0,1,0.47,10188.46,947.57,4.38,0.92,1.13,1.46,3.51,1.94,32.56,95.62,99.35,-1.34,1.34,3.58,7.13,1.28,3.63,4.97,5.77,831.83,52.71,51.77,111.45,39.2,60.8,931.83,125.22,7.83,35.55,11.09,10.61,41.87,106.82,1.58,3.8,35.32,2.71,38.01,7.1,5.51,14.63,3.22,6.04,1.7,26.67,0.0,0.0,5464.0,0.0,-26.855767354108384,0.0,0.36,5127.0,39.1961807016068,10.782787919576007,13.677767948932507,11.078033378439333,22486.0,0.6426179933038125,57.050127820384574,-154.0248962655602,-3.977272727272727,0.10782787919576008,1,0,0,-3.977272727272727,232.84275755228504,0.0,1,0,0,1,0,0,1,0,0.06767273465520741,18636.0,-44590535687.231674,8.167756805621416,1543156391.6888926,60503047574.83268,-0.2496757457846952,0,0.0,0.0,-4764.0,-0.0004692242928975
318,(주)케이씨피드,025880,2014.0,0,-0.85,6009.18,174.77,8.41,-3.21,0.02,-2.61,-5.7,-3.13,-44.09,91.59,101.15,-0.19,0.19,-2.46,6.24,0.18,0.26,1.94,2.27,658.97,55.0,25.43,122.21,37.81,62.19,751.06,116.1,15.54,88.05,35.64,7.63,52.72,139.41,0.81,1.93,14.95,1.41,18.3,1.93,6.73,4.77,1.78,2.82,0.84,1.49,0.62,0.0,37356.0,0.0,-22.604978627105858,0.0,13.37,17943.0,37.81342647118548,14.574178613491451,17.19768869765538,-3.3111197441950813,55404.0,-5.858324401933227,-8.72756933115824,-966.2790697674419,-1.3157894736842104,0.1457417861349145,0,0,0,-1.3157894736842104,1700.9276437847866,0.0,1,1,0,1,0,0,1,1,0.16212873840660338,46555.0,-192283131341.48492,-2.3968510558758984,-882808876.2768878,232187501978.8133,-0.45512630657776715,1,0.0,0.0,-81239.0,-0.0012524807347902
319,한국주강(주),025890,2017.0,0,-24.34,1587.49,-387.31,1.38,-15.79,-2.23,-6.31,-7.94,-7.58,-83.57,98.62,106.98,1.19,-1.29,-6.83,15.57,-1.17,-2.52,0.14,0.29,912.77,40.02,20.77,66.72,66.34,33.66,996.44,123.31,0.63,112.04,22.91,7.57,26.84,40.45,0.4,0.5,5.29,1.95,31.49,0.97,5.07,4.66,0.78,1.16,0.58,83.44,0.0,0.0,47499.0,0.0,-11.523898846741698,0.0,0.32,300.0,66.34443293142427,0.3532403918613414,30.976836001357142,254.01618717268585,50941.0,-10.132699607642987,12.900913138631045,30.057803468208093,47.88732394366197,0.0035324039186134136,1,1,0,47.88732394366197,-90.43456543456544,0.0,0,0,0,0,0,1,0,0,0.0055409924585441426,56345.0,465488733.27183914,7.191380572470883,3174017992.3962975,583684772459.2656,0.21143298977217484,0,-33545.0,-0.0003102684443411,26548.0,0.0004064602378072
320,동화기업(주),025900,2012.0,0,0.62,104150.66,18003.8,17.84,0.17,1.11,0.06,0.29,0.08,16.43,82.16,97.33,-3.05,3.83,1.41,13.07,3.71,2.66,4.46,4.72,4072.27,11.96,43.9,16.55,48.1,51.9,3993.1,48.21,2.81,88.69,79.4,-12.85,33.58,69.81,0.35,0.72,46.77,0.69,8.86,3.86,6.83,6.89,0.41,0.51,0.86,65.88,0.0,0.0,594743.0,15248.0,167.36610852145503,673.0,41.27,205322.0,48.10171084720798,15.196823293871223,2.832628544115543,11.886010291374836,1189515.0,-1.5282258125612707,-7.146073331070456,-154.83870967741936,17.80821917808219,0.15196823293871223,0,1,0,17.80821917808219,-78.53914214271975,0.0,0,0,0,1,0,1,1,0,0.22389619979340886,649895.0,-25079364551.690685,5.164150771386816,2013220485.4132514,99064971897.33214,-3.625121714862262,1,300.0,2.882103093529138e-06,0.0,0.0
