,회사명,거래소코드,회계년도,회생여부,이자보상배율(이자비용),이자보상배율(이자비용)_전년도,부가가치(백만원),법인세비용차감전(계속사업)손익(백만원),인건비(백만원),금융비용(백만원),감가상각비(백만원),총자본증가율,유형자산증가율,비유동자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,매출액증가율,순이익증가율,매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,경영자본순이익률,자본금순이익률,매출원가대매출액비율,영업비용대영업수익비율,금융손익비율,금융비용부담률,기업순이익률,인건비대총비용비율,금융비용대총비용비율,이자부담률,지급이자율,차입금평균이자율,유보율,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,자기자본구성비율,타인자본구성비율,자기자본배율,유동비율,현금비율,매출채권비율,매입채무대재고자산비율,순운전자본비율,차입금의존도,차입금비율,총자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,종업원수,종업원수증가율,사내유보율,사내유보대자기자본비율,평균배당률,자기자본배당률,배당성향,1주당순자산(원),장기차입금(요약)(백만원),자산(*)(요약)(백만원),당기순이익(손실)(요약)(백만원),현금및현금성자산(요약)(백만원),영업활동으로인한현금흐름(간접법)(*)(요약)(백만원),투자활동으로인한현금흐름(*)(요약)(백만원),재무활동으로인한현금흐름(*)(요약)(백만원),유동자산(*)(요약)(백만원),유동부채(*)(요약)(백만원),법인세비용차감전순이익(손실)(요약)(백만원),*이자비용(요약)(백만원),배당금지급(-)(요약)(백만원),재고자산(요약)(백만원),매출채권및기타유동채권(요약)(백만원),단기차입금(요약)(백만원),유형자산(요약)(백만원),매출액(수익)(요약)(백만원),*(정상)영업손익(보고서기재)(요약)(백만원),이익잉여금(결손금)(요약)(백만원),자본(*)(요약)(백만원),통계청한국표준산업분류10차(대분류),보통주배당금_현금(천원),우선주배당금_현금(천원),부채(*)(요약)(백만원),비유동금융부채(요약)(백만원),유동금융부채(요약)(백만원),사채(요약)(백만원),장기매입채무및기타비유동채무(요약)(백만원),기타금융업부채(요약)(백만원),외국인_주식분포비율,배당금(총합)_현금(천원),시가총액,증자,장기금융부채,자본증가율,종업원수_내년,배당성향_내년,투자활동으로인한현금흐름(*)(요약)(백만원)_내년,매출원가대매출액비율_내년,보통주배당금_현금(천원)_내년,증자_내년,장기금융부채_내년,자산(*)(요약)(백만원)_내년
1441,(주)아이엠,101390,2014.0,True,-3.0,2.32,49247.33,-11188.46,43133.19,1286.19,14868.48,-19.94,0.83,1.2,-34.41,-6.9,-17.65,-27.52,0.0,7.68,-4.49,-2.99,-6.97,-19.21,-7.79,-122.63,92.32,102.12,-0.48,0.51,-6.17,16.07,0.48,1.25,4.71,3.81,509.21,48.63,38.6,94.67,36.98,63.02,576.61,85.56,14.14,97.0,138.11,-8.21,26.26,71.0,1.55,4.27,27.32,2.44,6.42,2.84,4.16,8.97,9.33,3.42,4.27,1.37,0.08,135.0,9.76,0.0,64.82,0.0,0.0,0.0,3012.85,4204.0,143345.0,-11231.0,11518.0,11889.0,588.0,-18475.0,69710.0,81474.0,-11188.0,1771.0,0.0,26907.0,29629.0,33432.0,58786.0,250221.0,-5310.0,31384.0,53010.0,제조업,0.0,0.0,90336.0,0.0,0.0,0.0,247.0,0.0,4.36,0.0,55045617045.0,36.98071087237086,4451.0,3220.512244439452,123.0,0.0,-38537.0,90.82,0.0,35.847570749579724,4902.0,179047.0
1442,(주)아이엠,101390,2016.0,False,-6.9,3.78,34446.17,-13164.56,30854.64,1433.1,13682.19,-7.29,19.86,13.99,-25.91,-34.84,-7.96,-20.15,-815.01,5.56,-8.19,-7.02,-10.27,-29.44,-11.57,-154.19,94.44,105.67,-0.73,0.74,-9.34,14.33,0.67,1.44,2.95,3.03,381.17,42.63,24.14,74.32,34.88,65.12,454.72,70.34,11.05,217.28,194.49,-17.98,36.34,104.16,1.25,3.58,18.82,1.93,5.83,2.6,3.52,9.99,5.1,2.42,2.9,1.15,0.11,135.0,-0.74,0.0,52.62,0.0,0.0,0.0,3447.18,1360.0,147659.0,-15760.0,9886.0,10660.0,-24983.0,13354.0,62952.0,89502.0,-13165.0,1581.0,0.0,15196.0,33789.0,52295.0,72394.0,192430.0,-10916.0,17714.0,51510.0,제조업,0.0,0.0,96149.0,0.0,0.0,0.0,83.0,0.0,4.26,0.0,82162112760.0,34.884429665648554,1443.0,10232.778932778932,136.0,0.0,-11652.0,88.83,0.0,35.12770285542078,2639.0,159276.0
1443,(주)아이엠,101390,2017.0,False,0.77,-6.9,37464.22,-3595.65,28352.64,1384.59,10062.25,-7.78,16.07,15.75,-39.44,-11.8,-7.88,29.59,0.0,6.73,-1.48,0.98,-2.59,-7.48,-2.99,-32.67,93.27,99.52,-0.56,0.56,-1.62,10.95,0.53,1.5,2.76,2.84,345.34,28.0,35.16,38.89,34.85,65.15,418.88,49.03,5.29,106.14,119.93,-29.11,41.91,120.29,1.76,5.04,22.1,2.7,10.93,4.93,6.88,17.44,10.56,2.73,3.19,1.86,0.06,131.0,-2.96,0.0,24.38,0.0,0.0,0.0,2074.48,5506.0,136173.0,-3681.0,4112.0,10965.0,-24579.0,7761.0,38126.0,77760.0,-3596.0,1574.0,0.0,13403.0,15470.0,43264.0,84028.0,249372.0,1206.0,14251.0,47450.0,제조업,0.0,0.0,88723.0,0.0,0.0,0.0,150.0,0.0,4.46,0.0,67716027000.0,34.845380508617716,5656.0,2407.58486562942,135.0,0.0,-24983.0,94.44,0.0,34.884429665648554,1443.0,147659.0
1444,엔시트론(주),101400,2012.0,False,0.49,8.62,10590.79,88.28,7344.27,144.11,3014.13,2.34,5.49,10.52,-6.21,22.2,2.19,3.59,-69.73,25.1,1.37,1.02,1.57,2.8,1.81,16.7,74.9,99.61,0.52,0.29,1.9,14.65,0.29,0.81,2.61,2.68,526.5,44.84,32.07,81.28,58.33,41.67,602.64,129.42,29.25,28.52,32.11,10.19,34.39,58.97,1.15,1.97,11.74,2.76,25.01,2.45,3.41,8.68,20.68,2.16,3.99,1.48,0.23,66.0,-8.33,0.0,53.72,0.0,0.0,0.0,2084.58,2851.0,43462.0,674.0,4405.0,3098.0,-3818.0,901.0,19487.0,15058.0,88.0,390.0,0.0,6249.0,2937.0,11940.0,12698.0,49338.0,192.0,14499.0,25349.0,제조업,0.0,0.0,18113.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,20171256000.0,58.32451336799963,2851.0,1524.4475622588566,72.0,9.87,-11107.0,70.64,248317.0,58.35079705196732,6008.0,42469.0
1445,엔시트론(주),101400,2013.0,False,-17.06,0.49,974.02,-12300.14,8036.34,301.15,4936.67,-13.75,4.61,-13.3,-14.3,-12.61,-44.5,-18.84,0.0,15.22,-28.1,-20.89,-27.8,-57.06,-29.83,-267.37,84.78,121.63,-0.4,0.75,-27.06,15.14,0.57,1.45,2.74,3.03,258.32,44.55,32.7,80.35,37.5,62.5,334.47,85.77,14.9,56.2,57.32,-7.39,49.51,132.02,0.99,2.03,9.53,1.93,15.59,2.21,3.27,6.84,16.51,1.79,3.08,1.13,0.13,59.0,-10.61,0.0,29.47,0.0,0.0,0.0,1542.43,3495.0,37486.0,-11253.0,2901.0,-2853.0,-2530.0,3951.0,16701.0,19471.0,-12300.0,508.0,0.0,5461.0,4216.0,12407.0,13283.0,40044.0,-8660.0,3337.0,14057.0,제조업,0.0,0.0,23429.0,0.0,0.0,0.0,41.0,0.0,0.2,0.0,16893426900.0,37.49933308435149,3536.0,1060.12443438914,66.0,0.0,-3818.0,74.9,0.0,58.32451336799963,2851.0,43462.0
1446,(주)에스앤에스텍,101490,2012.0,False,-0.22,3.47,15346.5,-2397.78,7001.41,2242.65,8513.76,2.45,1.26,-2.24,13.63,15.93,-3.44,1.56,0.0,18.47,-8.39,-0.13,-3.27,-2.54,-3.72,-19.5,81.53,101.15,-2.93,4.33,-1.58,11.95,3.83,3.26,4.41,4.68,655.03,32.78,18.52,48.76,46.15,53.85,755.03,104.88,48.58,102.81,30.91,1.53,44.87,97.22,0.39,0.81,6.63,0.75,20.33,1.25,1.53,6.82,5.67,0.57,0.74,0.66,0.0,137.0,8.73,100.0,48.64,10.0,1.17,16.55,3921.76,16381.0,134404.0,-4346.0,20406.0,4928.0,-2766.0,7115.0,44054.0,42003.0,-2398.0,2661.0,0.0,8157.0,10710.0,18710.0,70722.0,51817.0,-595.0,24640.0,62032.0,제조업,782000.0,0.0,72372.0,0.0,10.0,10628.0,961.0,0.0,0.0,782000.0,60802816160.0,46.153388292015116,27970.0,480.52913836253134,126.0,15.77,-43963.0,72.08,782000.0,50.21152043173035,30736.0,131193.0
1447,(주)에스앤에스텍,101490,2013.0,True,-0.6,-0.22,10008.24,-10722.86,9629.38,2303.62,8798.11,-4.28,11.49,3.06,-19.33,-20.69,-14.53,31.31,0.0,14.59,-15.53,-0.94,-8.03,-13.04,-8.69,-91.27,85.41,102.36,-13.71,3.39,-6.28,11.66,2.79,3.12,4.24,4.33,545.32,27.62,18.21,38.17,41.51,58.49,645.32,70.94,24.98,158.83,51.87,-11.31,48.91,117.84,0.52,1.18,8.71,0.92,23.15,1.71,2.09,9.3,7.29,0.74,0.91,0.79,0.0,161.0,17.52,0.0,40.78,0.0,0.0,0.0,3460.03,21061.0,128650.0,-10564.0,12514.0,6369.0,-18073.0,3813.0,35537.0,50092.0,-1069.0,1381.0,0.0,6470.0,12121.0,30055.0,78847.0,47029.0,7090.0,16808.0,53400.0,제조업,0.0,0.0,75250.0,0.0,10.0,707.0,997.0,0.0,0.0,0.0,43609217760.0,41.5079673532841,22765.0,565.1218976499011,137.0,16.55,-2766.0,81.53,782000.0,46.153388292015116,27970.0,134404.0
1448,(주)하이드로리튬,101670,2014.0,True,-160.58,2301.71,60.29,338.85,0.0,-278.56,739.56,-1.67,14.61,1.08,-3.33,12.66,-0.3,-34.28,-61.69,35.98,4.64,-0.08,1.43,1.57,1.66,12.33,64.02,103.01,6.42,-2.77,0.58,0.0,-2.68,-9.37,0.0,0.0,736.96,61.27,38.14,158.23,91.51,8.49,781.96,1443.36,421.7,27.95,6.89,57.03,0.0,0.0,0.31,0.34,2.66,3.38,19.85,0.5,0.77,1.41,3.55,0.81,1.07,0.46,0.0,51.0,4.08,0.0,65.45,5.56,0.71,45.05,3828.83,0.0,32300.0,466.0,5782.0,725.0,-2865.0,-560.0,19792.0,1371.0,339.0,0.0,0.0,7548.0,2309.0,0.0,10045.0,10057.0,-303.0,23093.0,29558.0,제조업,210000.0,0.0,2742.0,0.0,0.0,0.0,14.0,0.0,25.4,210000.0,15687000000.0,91.51083591331269,14.0,230714.28571428574,49.0,46.02,1140.0,66.87,560000.0,90.25511446663418,14.0,32848.0
1449,(주)하이드로리튬,101670,2017.0,False,-43.66,2301.71,3365.64,3492.9,0.0,-127.26,1397.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.86,23.54,-1.59,8.84,11.63,9.0,101.73,79.14,105.17,0.67,-0.82,8.53,0.0,-0.75,-3.61,0.0,0.0,849.09,54.01,34.44,117.44,91.5,8.5,874.85,824.53,347.57,36.37,12.72,47.46,0.0,0.0,0.38,0.41,4.12,4.42,15.87,0.7,1.06,2.02,5.55,0.82,0.88,0.62,0.0,51.0,-1.92,0.0,71.82,4.54,0.59,1052.8,1526.66,0.0,41482.0,3667.0,9444.0,3727.0,-597.0,-686.0,22405.0,2717.0,3493.0,18.0,0.0,7716.0,3635.0,0.0,17700.0,15575.0,-805.0,27279.0,37958.0,제조업,171500.0,0.0,3524.0,0.0,0.0,0.0,50.0,0.0,27.12,171500.0,30901500000.0,91.50474904777977,50.0,82964.0,52.0,75.45,2080.0,66.69,686000.0,92.4250410839974,16.0,32251.0
1450,(주)하이드로리튬,101670,2018.0,False,-160.58,-43.66,-2923.47,-2754.02,0.0,-169.45,1999.45,-6.05,-7.68,-10.45,-2.31,6.95,-6.03,-8.24,-144.89,8.24,-18.97,-6.87,-6.74,-5.38,-6.84,-45.67,91.76,120.51,1.36,-1.19,-7.16,0.0,-0.97,-4.46,0.0,0.0,796.32,56.16,37.7,128.13,89.56,10.44,822.08,741.73,259.4,33.07,9.69,48.59,0.0,0.0,0.36,0.39,3.78,3.77,16.05,0.65,1.01,1.79,5.16,0.79,0.84,0.57,0.0,54.0,5.88,0.0,71.22,0.0,0.0,0.0,1477.69,0.0,38971.0,-2711.0,7655.0,-131.0,-1483.0,-172.0,21888.0,2951.0,-2754.0,0.0,0.0,8252.0,2831.0,0.0,16340.0,14292.0,-2931.0,25270.0,34904.0,제조업,0.0,0.0,4067.0,0.0,0.0,0.0,115.0,0.0,27.03,0.0,32413500000.0,89.56403479510405,115.0,33887.82608695652,51.0,1052.8,-597.0,79.14,171500.0,91.50474904777977,50.0,41482.0
1451,한국정밀기계(주),101680,2012.0,False,0.13,14.2,22200.76,1872.05,18840.29,-1268.04,2756.46,-5.12,-24.98,3.09,-7.4,1.81,2.36,-31.92,-72.23,16.23,2.23,1.18,1.02,1.44,1.11,53.23,83.77,99.85,0.87,-1.27,0.44,18.23,-1.23,-1.97,4.01,4.35,3649.23,76.36,59.0,322.95,73.47,26.53,3748.21,320.77,24.46,33.63,7.13,52.55,13.75,18.71,0.46,0.64,23.85,1.55,6.34,0.59,1.35,1.05,3.09,2.01,4.71,0.44,0.0,435.0,-1.81,0.0,61.2,0.0,0.0,0.0,18177.83,4875.0,214365.0,2237.0,12482.0,-17787.0,12454.0,4758.0,163681.0,51027.0,1872.0,1182.0,0.0,96577.0,34111.0,20311.0,18246.0,100215.0,152.0,97680.0,157500.0,제조업,0.0,0.0,56865.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,88662200000.0,73.47281505842838,4875.0,4397.2307692307695,443.0,20.87,-17150.0,78.28,1680000.0,68.10637111266522,4161.0,225926.0
1452,한국정밀기계(주),101680,2013.0,False,-2.78,0.13,14615.75,-4828.27,17647.36,-841.95,2638.61,-7.42,-3.14,-4.91,-8.2,-2.06,-3.47,-52.04,0.0,12.17,-7.58,-0.52,-1.76,-2.35,-1.95,-86.67,87.83,106.21,1.95,-1.75,-2.17,32.39,-1.55,-1.63,4.16,3.88,3519.34,75.71,62.95,311.76,76.61,23.39,3618.32,344.5,18.09,23.6,2.76,53.74,13.02,16.99,0.23,0.31,11.44,0.93,10.13,0.31,0.78,0.5,1.75,0.97,2.68,0.24,0.0,351.0,-19.31,0.0,60.88,0.0,0.0,0.0,17409.84,1250.0,198460.0,-3642.0,7888.0,5508.0,-7969.0,-2130.0,150262.0,43617.0,-4828.0,1074.0,0.0,94586.0,22590.0,20958.0,17673.0,48066.0,-2983.0,93848.0,152042.0,제조업,0.0,0.0,46418.0,0.0,0.0,0.0,0.0,0.0,5.58,0.0,89502600000.0,76.61090396049582,1250.0,15876.8,435.0,0.0,12454.0,83.77,0.0,73.47281505842838,4875.0,214365.0
1453,(주)위메이드맥스,101730,2014.0,False,-160.58,475.16,19687.42,-3425.78,18633.46,-1337.69,3808.07,-9.73,-2.64,10.09,-22.16,0.0,-3.88,-40.68,0.0,0.0,-13.02,-2.97,-3.49,-4.49,-3.95,-109.82,0.0,115.44,4.59,-4.38,-4.67,51.48,-3.7,-13.81,0.0,0.0,2392.03,52.99,0.0,112.74,91.76,8.24,2189.78,699.82,291.78,0.0,0.0,45.42,0.0,0.0,0.27,0.29,7.85,3.15,0.0,0.47,0.47,0.0,4.02,0.63,6.47,0.41,0.25,132.0,32.0,0.0,45.76,0.0,0.0,0.0,10199.69,0.0,107962.0,-3973.0,23854.0,2927.0,9872.0,-9081.0,57213.0,8175.0,-3426.0,0.0,0.0,0.0,6960.0,0.0,4650.0,30518.0,-4713.0,53923.0,99070.0,정보통신업,0.0,0.0,8892.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,232192888200.0,91.76376873344326,0.0,inf,0.0,0.0,-873.0,0.0,0.0,91.23731166073011,0.0,119598.0
1454,(주)위메이드맥스,101730,2015.0,False,-8.79,-160.58,-2046.48,-20618.91,13283.86,-25.62,3378.51,-11.36,-13.8,-5.7,-16.38,0.0,-22.81,-0.86,0.0,0.0,-70.3,-6.84,-20.89,-24.78,-27.28,-480.81,0.0,126.08,-8.76,-0.08,-20.91,25.29,-0.05,-0.17,9.41,18.82,1889.05,49.99,0.0,99.96,78.57,21.43,1690.37,791.39,494.08,0.0,0.0,43.67,9.97,12.69,0.3,0.35,7.11,2.06,0.0,0.58,0.58,0.0,7.09,0.61,6.99,0.51,0.14,145.0,9.85,0.0,36.03,0.0,0.0,0.0,8508.4,0.0,95696.0,-21269.0,29867.0,68.0,-7296.0,13174.0,47839.0,6045.0,-20619.0,898.0,0.0,0.0,2916.0,0.0,4008.0,30255.0,-7889.0,33548.0,75190.0,정보통신업,0.0,0.0,20507.0,13873.0,0.0,0.0,307.0,0.0,2.63,0.0,121624846200.0,78.57172713593044,307.0,31171.335504885992,132.0,0.0,9872.0,0.0,0.0,91.76376873344326,0.0,107962.0
1455,인화정공(주),101930,2016.0,False,-0.32,2.68,19172.08,-1218.12,11626.18,713.07,8055.44,2.06,-2.78,3.25,0.55,15.7,2.67,-22.19,-114.08,9.02,-1.21,0.37,-0.44,-0.82,-0.49,-24.23,90.98,100.81,-0.82,0.74,-0.17,11.63,0.71,0.59,2.39,2.43,2955.67,43.71,30.6,77.64,53.48,46.52,3008.75,109.76,12.27,49.65,27.84,3.89,39.01,72.94,0.37,0.69,20.53,0.79,9.79,0.84,1.17,2.93,5.6,0.66,0.79,0.45,0.0,77.0,-1.28,100.0,56.69,9.84,0.39,0.0,12632.87,11397.0,262484.0,-1155.0,12827.0,-2109.0,-10727.0,2880.0,114725.0,104525.0,-1218.0,2445.0,0.0,35107.0,18086.0,77000.0,119923.0,95774.0,-773.0,85581.0,140384.0,제조업,459042.0,0.0,122100.0,0.0,37.0,0.0,87.0,0.0,0.01,459042.0,41946013975.0,53.482878956431634,11484.0,2285.6495994427028,78.0,0.0,-222.0,85.88,459042.0,53.164901475917205,24102.0,257196.0
1456,인화정공(주),101930,2017.0,False,-0.2,-0.32,34610.72,13867.65,11886.15,872.84,7984.83,5.47,-3.78,-7.0,21.52,-6.79,3.07,8.08,0.0,8.48,10.07,0.4,3.87,7.31,4.24,223.4,91.52,100.47,-0.73,0.84,4.19,11.08,0.81,0.69,2.19,2.28,3048.16,50.36,23.47,101.45,52.27,47.73,3101.24,109.15,11.03,62.18,34.53,4.22,40.06,76.64,0.38,0.73,22.18,0.81,9.82,0.81,1.11,3.05,5.48,0.73,0.88,0.43,0.0,75.0,-2.6,0.0,57.35,9.84,0.38,21.17,12840.54,397.0,276835.0,10424.0,14084.0,6469.0,-13193.0,8201.0,139413.0,127731.0,13868.0,2432.0,0.0,32725.0,20916.0,100500.0,115393.0,103511.0,-490.0,95656.0,144699.0,제조업,459042.0,0.0,132136.0,0.0,0.0,0.0,230.0,0.0,0.1,459042.0,42039331025.0,52.269041125580216,627.0,44152.31259968102,77.0,0.0,-10727.0,90.98,459042.0,53.482878956431634,11484.0,262484.0
1457,(주)에이치디,102210,2017.0,False,-0.67,2.92,7939.08,-2873.56,9231.46,-641.1,2222.28,-4.12,-2.76,-11.37,0.53,-43.79,-2.3,-59.69,-203.28,8.05,-4.82,0.59,-0.88,-1.55,-0.97,-34.94,91.95,103.46,-1.1,-1.54,-1.16,18.45,-1.28,-0.59,2.39,2.36,2158.69,63.88,5.78,176.84,53.33,46.67,2224.59,153.03,12.62,47.63,51.03,22.14,40.37,75.71,0.18,0.34,8.19,0.39,8.22,0.29,0.32,3.62,6.71,0.48,0.65,0.18,0.47,98.0,-22.22,0.0,71.03,49.02,2.2,0.0,10836.69,5778.0,223965.0,-2007.0,11793.0,5420.0,-1890.0,-2788.0,143065.0,93485.0,-2874.0,2158.0,0.0,8276.0,6602.0,65400.0,63438.0,41678.0,-1443.0,81644.0,119432.0,제조업,2493371.0,0.0,104533.0,0.0,0.0,0.0,635.0,0.0,0.45,2493371.0,52393447750.0,53.32618935994463,6413.0,3492.3592702323404,126.0,57.95,-34595.0,85.84,997348.0,52.35173999220867,15613.0,233593.0
1458,(주)에이치디,102210,2018.0,False,-3.09,-0.67,3510.83,-8204.2,9422.0,188.7,2104.33,-3.28,-2.31,0.08,-5.18,58.89,10.69,-9.86,0.0,2.76,-20.34,-2.2,-3.47,-6.3,-3.74,-120.53,97.24,118.31,1.0,0.5,-3.38,19.06,0.38,0.19,2.98,2.7,1663.88,62.62,9.69,167.54,57.83,42.17,1699.64,168.67,25.65,12.29,37.51,25.5,34.5,59.66,0.17,0.31,6.03,0.38,8.21,0.27,0.29,3.51,13.52,0.46,0.6,0.17,0.11,89.0,-9.18,0.0,55.73,0.0,0.0,0.0,8470.61,5037.0,216612.0,-7642.0,20630.0,-3730.0,-11916.0,4319.0,135648.0,80420.0,-4087.0,1526.0,0.0,13150.0,2066.0,50953.0,61973.0,32230.0,-3923.0,71241.0,125257.0,제조업,0.0,0.0,91354.0,0.0,0.0,0.0,635.0,0.0,3.13,0.0,81066045500.0,57.82551289863904,5672.0,3818.970380818054,98.0,0.0,-1890.0,91.95,2493371.0,53.32618935994463,6413.0,223965.0
1459,(주)동성케미컬,102260,2017.0,True,0.59,10.75,144699.92,1362.91,115784.15,5271.83,22185.72,-1.99,7.06,4.47,-9.55,-27.11,0.12,-3.0,-73.81,11.13,-0.72,0.54,-0.69,3.32,-0.81,21.59,88.87,99.56,0.61,0.64,-0.08,13.61,0.62,1.21,2.37,2.49,580.94,42.54,22.81,74.04,48.89,51.11,650.47,114.48,18.53,161.32,106.04,5.38,30.86,63.12,0.96,1.93,18.21,1.91,9.33,2.16,2.91,8.41,5.84,1.72,2.37,1.17,0.2,362.0,23.97,0.0,25.67,19.36,3.3,31.03,5563.85,83710.0,854657.0,-5932.0,58853.0,47209.0,-36270.0,-3156.0,363585.0,317587.0,1363.0,6245.0,0.0,82917.0,169138.0,146132.0,360399.0,827336.0,3655.0,101044.0,417812.0,"전문, 과학 및 기술 서비스업",8798602.0,0.0,436845.0,0.0,474.0,0.0,1156.0,0.0,4.13,8798602.0,254946281700.0,48.886512366949546,84866.0,1007.0664341432376,292.0,52.74,-49732.0,81.73,8756870.0,50.52984164953277,62050.0,872053.0
1460,(주)쌍방울,102280,2013.0,False,-0.12,2.82,15741.52,-1946.54,14093.97,1363.15,2736.66,10.6,-3.85,3.26,14.51,8.89,-2.11,-14.22,0.0,31.03,-1.41,0.26,-1.51,-2.55,-1.53,-4.63,68.97,100.18,-1.0,1.0,-0.44,10.0,0.97,2.63,4.38,5.35,79.87,67.59,58.95,208.52,55.88,44.12,179.86,217.89,27.76,39.55,14.92,36.57,33.14,59.3,1.07,1.8,3.28,2.63,17.08,1.61,4.06,2.66,5.96,3.19,4.06,1.1,0.0,404.0,-10.62,0.0,29.88,0.0,0.0,0.0,896.9,14985.0,133753.0,-1925.0,11515.0,-1701.0,-4932.0,15047.0,90400.0,41490.0,-1947.0,1943.0,0.0,53290.0,21574.0,29337.0,32885.0,136171.0,-243.0,8399.0,74745.0,제조업,0.0,0.0,59008.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,59011799100.0,55.882858702234714,14985.0,892.5792459125793,452.0,0.0,-2048.0,69.15,0.0,63.142008947398885,5795.0,120929.0
1461,(주)쌍방울,102280,2014.0,False,0.13,-0.12,21721.25,-1195.12,18604.24,1389.78,2889.38,3.68,0.4,-1.76,6.29,0.4,2.67,2.04,0.0,30.64,-0.9,0.7,-0.92,-1.65,-0.93,-2.92,69.36,99.8,-0.72,1.0,0.1,13.02,0.97,2.3,4.44,4.55,75.18,69.29,55.68,225.61,55.34,44.66,175.17,219.87,13.04,46.85,14.65,37.78,33.63,60.78,1.02,1.83,3.26,2.3,17.6,1.49,3.49,2.6,6.02,3.23,4.22,1.02,0.0,415.0,2.72,0.0,28.38,0.0,0.0,0.0,881.6,14982.0,138676.0,-1248.0,5697.0,-2762.0,-5086.0,2029.0,96087.0,43701.0,-1195.0,2070.0,0.0,53504.0,26658.0,31660.0,33015.0,138950.0,275.0,7059.0,76740.0,제조업,0.0,0.0,61936.0,0.0,0.0,0.0,1548.0,0.0,0.6,0.0,87532090290.0,55.33762150624477,16530.0,838.9352692075015,404.0,0.0,-4932.0,68.97,0.0,55.882858702234714,14985.0,133753.0
1462,코오롱생명과학(주),102940,2017.0,False,-5.39,13.12,36514.1,-4381.32,29992.19,-334.6,11237.82,102.16,14.88,258.67,-23.29,33.97,109.94,-25.39,0.0,24.26,-1.19,-0.78,-0.26,-0.35,-0.49,-36.89,75.74,104.69,0.28,-0.28,-0.32,23.48,-0.26,-0.25,2.1,1.87,14241.64,21.06,30.82,26.68,76.09,23.91,14332.42,239.43,88.53,42.0,25.15,12.27,6.84,8.99,0.22,0.29,31.04,0.89,10.75,0.68,0.89,2.91,5.9,0.33,0.88,0.49,0.0,474.0,12.59,0.0,15.14,0.0,0.0,0.0,69016.84,10392.0,716797.0,-1404.0,55825.0,-8293.0,-60226.0,-13187.0,150976.0,63056.0,-4381.0,1028.0,0.0,46532.0,21694.0,30417.0,144249.0,118102.0,-5545.0,83314.0,545412.0,제조업,0.0,0.0,171384.0,1225.0,0.0,0.0,2028.0,0.0,4.76,0.0,802948895000.0,76.09016220771014,12420.0,5771.3123993558775,421.0,12.01,-17235.0,69.3,1520586.0,73.26784611349426,20194.0,354573.0
1463,코오롱생명과학(주),102940,2018.0,False,-23.27,-5.39,-6024.15,-54916.67,33450.18,599.75,14842.59,-13.66,15.32,-9.3,-29.98,-19.57,-18.2,12.34,0.0,8.09,-38.2,-5.04,-7.59,-10.22,-19.07,-1065.84,91.91,126.05,-0.45,0.45,-7.5,17.53,0.31,0.35,2.28,2.6,7732.89,17.08,35.4,20.6,72.09,27.91,7818.65,137.28,42.43,61.69,27.43,4.64,10.51,14.58,0.2,0.27,27.9,0.77,12.08,1.03,1.54,3.16,6.22,0.25,0.85,0.67,0.0,543.0,14.56,0.0,7.15,0.0,0.0,0.0,38188.29,24615.0,618903.0,-50690.0,32671.0,-13598.0,-25122.0,15462.0,105717.0,77009.0,-54917.0,1485.0,0.0,37427.0,24529.0,32940.0,166350.0,132680.0,-34561.0,32666.0,446146.0,제조업,0.0,0.0,172757.0,53.0,0.0,0.0,2218.0,0.0,7.29,0.0,850220522000.0,72.08657899541609,26833.0,2306.4994596206166,474.0,0.0,-60226.0,75.74,0.0,76.09016220771014,12420.0,716797.0
1464,웅진에너지(주),103130,2013.0,False,-2.86,-8.3,5939.87,-50958.61,17464.21,10599.2,28835.06,-16.67,-16.77,-12.48,-25.69,-14.43,-35.88,-16.15,0.0,-18.94,-42.78,-7.99,-13.26,-43.44,-13.42,-153.7,118.94,126.05,-11.47,8.84,-10.52,9.96,6.04,3.94,4.88,4.55,176.5,28.33,47.93,39.52,26.23,73.77,276.5,66.56,4.38,67.46,52.81,-14.23,63.57,242.36,0.31,1.02,3.59,0.45,7.14,1.03,1.84,2.32,4.93,0.44,0.5,0.44,9.62,404.0,5.21,0.0,-119.58,0.0,0.0,0.0,1354.28,6882.0,351683.0,-51282.0,6561.0,-1084.0,30866.0,-43742.0,99622.0,149677.0,-50959.0,10909.0,0.0,47747.0,35252.0,0.0,217730.0,119879.0,-31234.0,-110316.0,92253.0,제조업,0.0,0.0,259429.0,0.0,282.0,99264.0,890.0,0.0,4.19,0.0,128786433460.0,26.231862216825945,107036.0,328.5651556485668,384.0,0.0,3693.0,159.49,0.0,34.08964361957972,119952.0,422049.0
