,회사명,거래소코드,회계년도,회생여부,이자보상배율(이자비용)
2608,엠텍비젼(주),074000,2011.0,0,-7.96
2609,(주)디아이디,074130,2011.0,1,-6.2
2610,(주)엠제이비,074150,2012.0,1,-12.6
2611,(주)아미노로직스,074430,2011.0,0,-10.38
2612,(주)아미노로직스,074430,2012.0,0,-7.14
2613,(주)아미노로직스,074430,2013.0,0,-9.36
2614,(주)아미노로직스,074430,2014.0,1,-24.34
2615,(주)이엔플러스,074610,2011.0,0,-5.61
2616,(주)이엔플러스,074610,2012.0,1,-6.38
2617,(주)이엔플러스,074610,2017.0,0,-1.37
2618,(주)이엔플러스,074610,2018.0,0,-3.07
2619,(주)동국알앤에스,075970,2015.0,1,0.41
2620,(주)웰크론한텍,076080,2014.0,1,-9.87
2621,(주)웰크론한텍,076080,2016.0,0,-2.75
2622,(주)웰크론한텍,076080,2017.0,1,0.73
2623,해성옵틱스(주),076610,2017.0,0,-2.72
2624,해성옵틱스(주),076610,2018.0,0,-1.46
2625,(주)한컴지엠디,077280,2012.0,0,-1.72
2626,(주)한컴지엠디,077280,2013.0,1,-2.01
2627,(주)한컴지엠디,077280,2015.0,0,-1.39
2628,(주)한컴지엠디,077280,2016.0,1,-0.55
2629,STX엔진(주),077970,2012.0,0,0.43
2630,STX엔진(주),077970,2013.0,0,-0.8
2631,STX엔진(주),077970,2014.0,0,0.24
2632,STX엔진(주),077970,2015.0,0,0.23
2633,STX엔진(주),077970,2016.0,0,0.2
2634,STX엔진(주),077970,2017.0,1,0.53
2635,국일제지(주),078130,2011.0,0,-0.29
2636,국일제지(주),078130,2012.0,0,0.27
2637,국일제지(주),078130,2013.0,0,0.57
2638,국일제지(주),078130,2014.0,0,-0.28
2639,국일제지(주),078130,2015.0,0,0.72
2640,국일제지(주),078130,2016.0,0,0.07
2641,국일제지(주),078130,2017.0,0,0.2
2642,국일제지(주),078130,2018.0,0,0.2
2643,메디포스트(주),078160,2012.0,0,-21.95
2644,메디포스트(주),078160,2013.0,0,-7.44
2645,메디포스트(주),078160,2014.0,0,-2.9
2646,메디포스트(주),078160,2015.0,0,-0.17
2647,메디포스트(주),078160,2016.0,0,-22.38
2648,메디포스트(주),078160,2017.0,0,-9.26
2649,메디포스트(주),078160,2018.0,0,-18.17
2650,한양디지텍(주),078350,2011.0,0,0.03
2651,한양디지텍(주),078350,2012.0,1,-2.62
2652,한양디지텍(주),078350,2017.0,1,-14.8
2653,대주전자재료(주),078600,2013.0,0,0.78
2654,대주전자재료(주),078600,2014.0,0,0.23
2655,대주전자재료(주),078600,2015.0,1,-1.81
2656,지나인제약(주),078650,2011.0,1,-1.37
2657,지나인제약(주),078650,2014.0,0,-1.99
2658,지나인제약(주),078650,2015.0,0,-1.24
2659,지나인제약(주),078650,2016.0,0,-2.76
2660,지나인제약(주),078650,2017.0,1,-3.85
2661,(주)아이디에스,078780,2011.0,0,-4.66
2662,(주)아이디에스,078780,2012.0,0,-2.65
2663,(주)아이디에스,078780,2013.0,0,-4.19
2664,(주)아이오케이컴퍼니,078860,2013.0,0,-1.21
2665,(주)아이오케이컴퍼니,078860,2014.0,1,-24.34
2666,(주)아이오케이컴퍼니,078860,2016.0,0,-2.08
2667,(주)아이오케이컴퍼니,078860,2017.0,0,-0.45
2668,(주)아이오케이컴퍼니,078860,2018.0,0,-1.13
2669,가온미디어(주),078890,2011.0,1,-2.71
2670,(주)지에스,078930,2014.0,1,-0.17
2671,코드네이처(주),078940,2011.0,0,-0.22
2672,코드네이처(주),078940,2012.0,0,0.18
2673,코드네이처(주),078940,2013.0,0,-0.77
2674,코드네이처(주),078940,2014.0,0,0.35
2675,코드네이처(주),078940,2015.0,0,-0.13
2676,코드네이처(주),078940,2016.0,0,-1.5
2677,코드네이처(주),078940,2017.0,0,-3.12
2678,코드네이처(주),078940,2018.0,1,-1.24
2679,한창산업(주),079170,2012.0,1,-24.34
2680,한창산업(주),079170,2015.0,1,-24.34
2681,(주)케스피온,079190,2011.0,0,-6.4
2682,(주)케스피온,079190,2012.0,1,-4.6
2683,(주)케스피온,079190,2014.0,0,-4.18
2684,(주)케스피온,079190,2015.0,1,-1.36
2685,(주)케스피온,079190,2017.0,1,0.26
2686,엘아이지넥스원(주),079550,2017.0,1,0.55
2687,(주)사조해표,079660,2012.0,0,0.37
2688,(주)사조해표,079660,2013.0,1,-2.64
2689,(주)디이엔티,079810,2011.0,1,-7.69
2690,(주)디이엔티,079810,2013.0,0,-6.68
2691,(주)디이엔티,079810,2014.0,1,-24.34
2692,(주)디이엔티,079810,2016.0,1,-7.92
2693,(주)디이엔티,079810,2018.0,0,-6.92
2694,인베니아(주),079950,2011.0,0,-1.02
2695,인베니아(주),079950,2012.0,1,-10.2
2696,인베니아(주),079950,2014.0,1,-3.9
2697,(주)투비소프트,079970,2017.0,0,-8.82
2698,(주)투비소프트,079970,2018.0,0,-4.83
2699,에스엔유프리시젼(주),080000,2011.0,0,-6.45
2700,에스엔유프리시젼(주),080000,2012.0,1,-6.54
2701,에스엔유프리시젼(주),080000,2014.0,1,-4.62
2702,에스엔유프리시젼(주),080000,2016.0,1,-11.1
2703,(주)제주반도체,080220,2012.0,0,-24.34
2704,(주)제주반도체,080220,2013.0,0,-24.34
2705,(주)제주반도체,080220,2014.0,1,-24.34
2706,(주)제주반도체,080220,2016.0,1,0.22
2707,(주)에스제이케이,080440,2011.0,0,-0.47
2708,(주)에스제이케이,080440,2012.0,0,-2.73
2709,(주)에스제이케이,080440,2013.0,0,-3.51
2710,(주)에스제이케이,080440,2014.0,0,-3.45
2711,(주)에스제이케이,080440,2015.0,0,-2.83
2712,(주)에스제이케이,080440,2016.0,0,-4.5
2713,(주)에스제이케이,080440,2017.0,0,-4.81
2714,(주)성창오토텍,080470,2018.0,0,0.21
2715,(주)코디,080530,2012.0,0,-4.02
2716,(주)코디,080530,2013.0,0,0.6
2717,(주)코디,080530,2014.0,0,0.84
2718,(주)코디,080530,2015.0,0,-3.43
2719,(주)코디,080530,2016.0,0,-5.43
2720,(주)코디,080530,2017.0,0,-3.16
2721,(주)코디,080530,2018.0,0,-2.8
2722,(주)오킨스전자,080580,2015.0,0,-7.97
2723,(주)오킨스전자,080580,2016.0,0,-12.63
2724,(주)오킨스전자,080580,2017.0,1,0.07
2725,(주)휠라홀딩스,081660,2016.0,1,0.63
2726,(주)옵트론텍,082210,2014.0,0,-5.76
2727,(주)옵트론텍,082210,2015.0,1,0.38
2728,(주)젬백스&카엘,082270,2013.0,0,-1.55
2729,(주)젬백스&카엘,082270,2014.0,0,-1.3
2730,(주)젬백스&카엘,082270,2015.0,0,-0.67
2731,(주)젬백스&카엘,082270,2016.0,0,-2.92
2732,(주)젬백스&카엘,082270,2017.0,0,-0.27
2733,(주)젬백스&카엘,082270,2018.0,0,-0.1
2734,(주)피엘에이,082390,2012.0,0,-7.17
2735,(주)피엘에이,082390,2013.0,0,-6.54
2736,(주)코스나인,082660,2011.0,1,-9.06
2737,(주)코스나인,082660,2016.0,0,0.67
2738,(주)코스나인,082660,2017.0,0,-5.44
2739,(주)코스나인,082660,2018.0,0,-4.62
2740,에이치에스디엔진(주),082740,2013.0,0,0.05
2741,에이치에스디엔진(주),082740,2014.0,0,-2.93
2742,에이치에스디엔진(주),082740,2015.0,0,-4.83
2743,에이치에스디엔진(주),082740,2016.0,0,0.29
2744,에이치에스디엔진(주),082740,2017.0,0,0.81
2745,에이치에스디엔진(주),082740,2018.0,0,-2.07
2746,(주)비보존제약,082800,2011.0,1,-2.93
2747,(주)비보존제약,082800,2014.0,0,-3.28
2748,(주)비보존제약,082800,2015.0,0,-16.26
2749,(주)비보존제약,082800,2016.0,0,0.79
2750,(주)비보존제약,082800,2017.0,0,-7.38
2751,(주)비보존제약,082800,2018.0,0,-7.54
2752,우리바이오(주),082850,2014.0,1,0.15
2753,우리바이오(주),082850,2016.0,0,-1.13
2754,우리바이오(주),082850,2017.0,0,-0.48
2755,우리바이오(주),082850,2018.0,1,-1.37
2756,(주)이엠앤아이,083470,2011.0,1,0.11
2757,(주)이엠앤아이,083470,2013.0,1,0.18
2758,(주)이엠앤아이,083470,2016.0,0,-2.11
2759,(주)이엠앤아이,083470,2017.0,0,-1.35
2760,(주)이엠앤아이,083470,2018.0,0,-8.0
2761,에프엔에스테크(주),083500,2017.0,1,-10.7
2762,(주)인콘,083640,2016.0,1,-24.34
2763,(주)인콘,083640,2018.0,0,-0.99
2764,비에이치아이(주),083650,2014.0,0,0.2
2765,비에이치아이(주),083650,2015.0,1,-4.55
2766,비에이치아이(주),083650,2018.0,0,-2.73
2767,(주)씨에스에이코스믹,083660,2011.0,0,-2.27
2768,(주)씨에스에이코스믹,083660,2012.0,0,-2.21
2769,(주)씨에스에이코스믹,083660,2013.0,0,-1.58
2770,(주)씨에스에이코스믹,083660,2014.0,1,-1.44
2771,(주)씨에스에이코스믹,083660,2016.0,0,-3.95
2772,(주)씨에스에이코스믹,083660,2017.0,0,-24.34
2773,(주)씨에스에이코스믹,083660,2018.0,0,0.15
2774,크리스탈지노믹스(주),083790,2011.0,0,-20.73
2775,크리스탈지노믹스(주),083790,2012.0,0,-2.84
2776,크리스탈지노믹스(주),083790,2013.0,0,-1.56
2777,크리스탈지노믹스(주),083790,2014.0,0,-1.49
2778,크리스탈지노믹스(주),083790,2015.0,0,-1.08
2779,크리스탈지노믹스(주),083790,2016.0,0,-2.27
2780,크리스탈지노믹스(주),083790,2017.0,1,-5.44
2781,(주)아바코,083930,2012.0,1,-3.13
2782,(주)이브이수성,084180,2017.0,0,-0.98
2783,(주)이브이수성,084180,2018.0,0,-1.28
2784,(주)랩지노믹스,084650,2017.0,0,-3.33
2785,(주)랩지노믹스,084650,2018.0,1,-5.37
2786,(주)동양고속,084670,2011.0,1,0.07
2787,(주)이월드,084680,2011.0,0,-0.26
2788,(주)이월드,084680,2012.0,0,-0.46
2789,(주)이월드,084680,2013.0,0,-0.81
2790,(주)이월드,084680,2014.0,0,-0.95
2791,(주)이월드,084680,2015.0,1,0.17
2792,팅크웨어(주),084730,2013.0,1,0.62
2793,(주)티비에이치글로벌,084870,2015.0,1,-4.09
2794,(주)티비에이치글로벌,084870,2018.0,1,-0.47
2795,(주)헬릭스미스,084990,2011.0,0,-3.14
2796,(주)헬릭스미스,084990,2012.0,1,-11.97
2797,(주)헬릭스미스,084990,2017.0,0,-24.34
2798,(주)헬릭스미스,084990,2018.0,0,-21.08
2799,(주)엔케이,085310,2012.0,0,0.13
2800,(주)엔케이,085310,2013.0,1,-2.19
2801,(주)엔케이,085310,2015.0,0,-1.01
2802,(주)엔케이,085310,2016.0,0,-7.18
2803,(주)엔케이,085310,2017.0,0,-2.96
2804,(주)엔케이,085310,2018.0,0,-8.21
2805,(주)루트로닉,085370,2011.0,0,-2.06
2806,(주)루트로닉,085370,2012.0,1,0.05
2807,(주)루트로닉,085370,2017.0,0,-2.99
2808,(주)루트로닉,085370,2018.0,0,-9.23
2809,(주)차바이오텍,085660,2017.0,1,-0.75
2810,(주)뉴프렉스,085670,2011.0,1,0.81
2811,(주)뉴프렉스,085670,2013.0,1,0.97
2812,(주)뉴프렉스,085670,2015.0,0,-0.8
2813,(주)뉴프렉스,085670,2016.0,1,0.53
2814,(주)바이오톡스텍,086040,2012.0,0,0.47
2815,(주)바이오톡스텍,086040,2013.0,0,-4.06
2816,(주)바이오톡스텍,086040,2014.0,0,-8.78
2817,(주)바이오톡스텍,086040,2015.0,1,-7.32
2818,(주)진바이오텍,086060,2013.0,1,0.15
2819,다이노나(주),086080,2018.0,0,-3.72
2820,제이앤유글로벌,086200,2013.0,0,-13.33
2821,(주)화신테크,086250,2014.0,0,-4.61
2822,(주)화신테크,086250,2015.0,0,-9.58
2823,(주)화신테크,086250,2016.0,0,-9.96
2824,(주)유니테스트,086390,2013.0,1,-6.96
2825,(주)에코프로,086520,2011.0,1,0.81
2826,(주)에코프로,086520,2013.0,1,0.27
2827,(주)비엠티,086670,2016.0,1,-1.5
2828,(주)신양오라컴디스플레이,086830,2013.0,0,-15.47
2829,(주)신양오라컴디스플레이,086830,2014.0,0,-2.46
2830,(주)이수앱지스,086890,2011.0,0,-24.34
2831,(주)이수앱지스,086890,2012.0,0,-6.49
2832,(주)이수앱지스,086890,2013.0,0,-2.78
2833,(주)이수앱지스,086890,2014.0,0,-2.13
2834,(주)이수앱지스,086890,2015.0,0,-2.28
2835,(주)이수앱지스,086890,2016.0,0,-3.31
2836,(주)이수앱지스,086890,2017.0,0,-11.38
2837,(주)이수앱지스,086890,2018.0,0,-24.34
2838,(주)펩트론,087010,2015.0,0,-24.34
2839,(주)스틸플라워,087220,2013.0,0,-0.96
2840,(주)스틸플라워,087220,2014.0,0,-2.59
2841,(주)스틸플라워,087220,2015.0,0,-2.54
2842,(주)이엠네트웍스,087730,2011.0,1,-24.34
2843,(주)이엠네트웍스,087730,2016.0,0,-18.57
2844,(주)이엠네트웍스,087730,2017.0,0,-16.21
2845,(주)이엠네트웍스,087730,2018.0,0,-1.27
2846,이원컴포텍(주),088290,2012.0,0,-0.7
2847,이원컴포텍(주),088290,2013.0,0,-24.34
2848,이원컴포텍(주),088290,2014.0,0,-3.73
2849,이원컴포텍(주),088290,2015.0,0,-5.77
2850,이원컴포텍(주),088290,2016.0,0,-13.73
2851,이원컴포텍(주),088290,2017.0,1,-7.33
2852,(주)이녹스,088390,2017.0,1,-5.81
2853,(주)에이스테크놀로지,088800,2012.0,1,-1.2
2854,(주)에이스테크놀로지,088800,2016.0,0,-1.65
2855,(주)에이스테크놀로지,088800,2017.0,1,-1.45
2856,(주)동우팜투테이블,088910,2012.0,1,-5.55
2857,(주)켐트로닉스,089010,2014.0,0,-1.19
2858,(주)켐트로닉스,089010,2015.0,0,-1.12
2859,(주)켐트로닉스,089010,2016.0,0,0.16
2860,(주)켐트로닉스,089010,2017.0,1,-2.65
2861,더이앤엠(주),089230,2011.0,0,-2.1
2862,더이앤엠(주),089230,2012.0,0,0.42
2863,더이앤엠(주),089230,2013.0,0,-2.44
2864,더이앤엠(주),089230,2014.0,0,-6.58
2865,더이앤엠(주),089230,2015.0,1,-2.8
2866,(주)에이티세미콘,089530,2013.0,1,-0.39
2867,(주)에이티세미콘,089530,2015.0,0,-0.56
2868,(주)에이티세미콘,089530,2016.0,1,-1.9
2869,(주)제이티,089790,2013.0,1,-6.34
2870,(주)제이티,089790,2015.0,0,-5.77
2871,(주)제이티,089790,2016.0,0,-10.94
2872,(주)제이티,089790,2017.0,1,0.53
2873,유비벨록스(주),089850,2014.0,0,0.08
2874,유비벨록스(주),089850,2015.0,1,-1.24
2875,유비벨록스(주),089850,2017.0,0,0.93
2876,유비벨록스(주),089850,2018.0,1,0.68
2877,(주)코세스,089890,2013.0,0,-12.97
2878,(주)코세스,089890,2014.0,0,-4.59
2879,(주)코세스,089890,2015.0,0,-0.18
2880,(주)코세스,089890,2016.0,1,-4.29
2881,평화산업(주),090080,2011.0,1,-0.24
2882,평화산업(주),090080,2013.0,0,0.59
2883,평화산업(주),090080,2014.0,0,-0.2
2884,평화산업(주),090080,2015.0,0,0.2
2885,평화산업(주),090080,2016.0,0,0.17
2886,평화산업(주),090080,2017.0,0,-3.08
2887,평화산업(주),090080,2018.0,0,-4.32
2888,잘만테크(주),090120,2011.0,0,0.65
2889,잘만테크(주),090120,2012.0,1,0.78
2890,(주)아이윈,090150,2017.0,0,-3.59
2891,(주)아이윈,090150,2018.0,1,-2.38
2892,(주)로보스타,090360,2012.0,1,-4.1
2893,(주)메타랩스,090370,2012.0,0,-1.83
2894,(주)메타랩스,090370,2013.0,0,0.92
2895,(주)메타랩스,090370,2014.0,0,0.68
2896,(주)메타랩스,090370,2015.0,0,-7.42
2897,(주)메타랩스,090370,2016.0,0,-6.86
2898,(주)메타랩스,090370,2017.0,0,-5.53
2899,(주)메타랩스,090370,2018.0,0,-4.89
2900,(주)덕신하우징,090410,2016.0,1,-15.9
2901,(주)비에이치,090460,2016.0,1,-4.39
2902,(주)제이스텍,090470,2013.0,1,-24.34
2903,휴림로봇(주),090710,2012.0,0,-5.18
2904,휴림로봇(주),090710,2013.0,0,-3.0
2905,휴림로봇(주),090710,2014.0,1,-6.51
2906,휴림로봇(주),090710,2018.0,0,-3.34
2907,(주)심팩메탈,090730,2015.0,1,-0.24
2908,(주)연이비앤티,090740,2017.0,1,-9.76
2909,세원이앤씨(주),091090,2011.0,0,-3.49
2910,세원이앤씨(주),091090,2012.0,0,0.9
2911,세원이앤씨(주),091090,2013.0,0,-1.44
2912,세원이앤씨(주),091090,2014.0,0,-1.62
2913,세원이앤씨(주),091090,2015.0,0,0.11
2914,세원이앤씨(주),091090,2016.0,0,-0.02
2915,세원이앤씨(주),091090,2017.0,0,0.7
2916,세원이앤씨(주),091090,2018.0,0,-1.86
2917,에스엔케이폴리텍(주),091340,2012.0,0,-24.34
2918,에스엔케이폴리텍(주),091340,2013.0,1,-4.75
2919,(주)텔레필드,091440,2016.0,1,-4.43
2920,(주)텔레필드,091440,2018.0,1,-10.79
2921,상신이디피(주),091580,2015.0,0,-0.74
2922,상신이디피(주),091580,2016.0,1,-0.24
2923,나노캠텍(주),091970,2015.0,0,-11.47
2924,나노캠텍(주),091970,2016.0,0,-7.34
2925,나노캠텍(주),091970,2017.0,1,-6.81
2926,(주)셀트리온헬스케어,091990,2018.0,1,-24.34
2927,(주)디엔에프,092070,2012.0,0,0.48
2928,(주)디엔에프,092070,2013.0,1,-3.18
2929,(주)케이이씨,092220,2011.0,0,-1.92
2930,(주)케이이씨,092220,2012.0,0,-1.64
2931,(주)케이이씨,092220,2013.0,0,-0.66
2932,(주)케이이씨,092220,2014.0,0,0.42
2933,(주)케이이씨,092220,2015.0,0,0.9
2934,(주)케이이씨,092220,2016.0,1,0.76
2935,현우산업(주),092300,2012.0,0,0.95
2936,현우산업(주),092300,2013.0,0,-1.29
2937,현우산업(주),092300,2014.0,1,-2.26
2938,한라아이엠에스(주),092460,2013.0,1,-2.59
2939,한라아이엠에스(주),092460,2017.0,0,-1.53
2940,한라아이엠에스(주),092460,2018.0,1,-0.8
2941,(주)앤씨앤,092600,2012.0,0,0.49
2942,(주)앤씨앤,092600,2013.0,0,-24.34
2943,(주)앤씨앤,092600,2014.0,1,-24.34
2944,(주)앤씨앤,092600,2016.0,0,-12.42
2945,(주)앤씨앤,092600,2017.0,0,-24.34
2946,(주)앤씨앤,092600,2018.0,0,-24.34
2947,(주)이아이디,093230,2011.0,0,-24.34
2948,(주)이아이디,093230,2012.0,0,-17.54
2949,(주)이아이디,093230,2013.0,0,-2.66
2950,(주)이아이디,093230,2014.0,0,-2.54
2951,(주)이아이디,093230,2015.0,0,-4.36
2952,(주)이아이디,093230,2016.0,0,-2.15
2953,(주)이아이디,093230,2017.0,0,-2.22
2954,(주)이아이디,093230,2018.0,0,-0.97
2955,(주)후성,093370,2012.0,0,-0.97
2956,(주)후성,093370,2013.0,0,-3.28
2957,(주)후성,093370,2014.0,1,-1.91
2958,다믈멀티미디어(주),093640,2011.0,1,-7.21
2959,다믈멀티미디어(주),093640,2015.0,1,-15.65
2960,다믈멀티미디어(주),093640,2017.0,0,-18.12
2961,다믈멀티미디어(주),093640,2018.0,1,-24.34
2962,(주)동운아나텍,094170,2017.0,0,-13.85
2963,(주)동운아나텍,094170,2018.0,0,-10.17
2964,이엘케이(주),094190,2012.0,0,-0.93
2965,이엘케이(주),094190,2013.0,1,-5.27
2966,이엘케이(주),094190,2015.0,0,-2.26
2967,이엘케이(주),094190,2016.0,0,-8.67
2968,이엘케이(주),094190,2017.0,0,-0.4
2969,갤럭시아머니트리(주),094480,2011.0,0,-7.26
2970,갤럭시아머니트리(주),094480,2012.0,0,-0.79
2971,갤럭시아머니트리(주),094480,2013.0,0,-0.48
2972,갤럭시아머니트리(주),094480,2014.0,1,0.47
2973,(주)네오리진,094860,2013.0,0,-2.65
2974,(주)네오리진,094860,2014.0,0,-8.5
2975,(주)네오리진,094860,2015.0,1,-19.24
2976,(주)네오리진,094860,2018.0,1,-12.63
2977,(주)푸른기술,094940,2014.0,0,-23.29
2978,(주)푸른기술,094940,2015.0,1,-17.72
2979,제이엠티(주),094970,2011.0,1,-1.19
2980,제이엠티(주),094970,2015.0,1,-0.41
2981,이엠코리아(주),095190,2012.0,1,0.99
2982,이엠코리아(주),095190,2016.0,0,-1.21
2983,이엠코리아(주),095190,2017.0,0,-0.08
2984,이엠코리아(주),095190,2018.0,0,-0.55
2985,(주)웨이브일렉트로닉스,095270,2011.0,0,-15.27
2986,(주)웨이브일렉트로닉스,095270,2012.0,0,-10.79
2987,(주)웨이브일렉트로닉스,095270,2013.0,0,-16.16
2988,(주)웨이브일렉트로닉스,095270,2014.0,0,-2.14
2989,(주)웨이브일렉트로닉스,095270,2015.0,0,-8.19
2990,(주)웨이브일렉트로닉스,095270,2016.0,1,-4.63
2991,(주)웨이브일렉트로닉스,095270,2018.0,0,-7.31
2992,(주)엔에스브이,095300,2011.0,1,-1.04
2993,(주)엔에스브이,095300,2013.0,0,-4.65
2994,(주)엔에스브이,095300,2014.0,0,-1.76
2995,미래나노텍(주),095500,2013.0,0,-2.06
2996,미래나노텍(주),095500,2014.0,0,-7.79
2997,미래나노텍(주),095500,2015.0,1,-0.4
2998,AJ네트웍스(주),095570,2018.0,0,-0.58
2999,(주)제넥신,095700,2011.0,0,-24.34
3000,(주)제넥신,095700,2012.0,0,-3.54
3001,(주)제넥신,095700,2013.0,0,-3.62
3002,(주)제넥신,095700,2014.0,1,-5.05
3003,(주)제넥신,095700,2016.0,0,-24.34
3004,(주)제넥신,095700,2017.0,0,-24.27
3005,(주)제넥신,095700,2018.0,0,-14.27
3006,(주)에스에너지,095910,2018.0,0,-0.37
3007,이트론(주),096040,2011.0,0,-24.34
3008,이트론(주),096040,2012.0,1,-24.34
3009,이트론(주),096040,2014.0,0,0.26
3010,이트론(주),096040,2015.0,0,-17.18
3011,(주)대창솔루션,096350,2012.0,0,0.62
3012,(주)대창솔루션,096350,2013.0,0,-1.23
3013,(주)대창솔루션,096350,2014.0,0,-2.46
3014,(주)대창솔루션,096350,2015.0,0,-0.05
3015,(주)대창솔루션,096350,2016.0,0,-2.1
3016,(주)대창솔루션,096350,2017.0,0,-2.64
3017,(주)대창솔루션,096350,2018.0,0,-2.2
3018,(주)알에프세미,096610,2017.0,0,0.3
3019,(주)알에프세미,096610,2018.0,0,0.52
3020,(주)멜파스,096640,2013.0,0,0.88
3021,(주)멜파스,096640,2014.0,0,-6.56
3022,(주)멜파스,096640,2015.0,0,-4.57
3023,(주)멜파스,096640,2016.0,0,0.48
3024,(주)멜파스,096640,2017.0,0,-16.5
3025,(주)멜파스,096640,2018.0,0,-5.44
3026,(주)에이루트,096690,2016.0,0,-24.34
3027,(주)에이루트,096690,2017.0,0,-2.33
3028,(주)에이루트,096690,2018.0,0,-24.34
3029,제이더블유홀딩스(주),096760,2011.0,0,0.13
3030,제이더블유홀딩스(주),096760,2012.0,0,0.07
3031,제이더블유홀딩스(주),096760,2013.0,0,0.46
3032,제이더블유홀딩스(주),096760,2014.0,0,0.62
3033,제이더블유홀딩스(주),096760,2015.0,1,0.98
3034,SK이노베이션(주),096770,2014.0,1,-0.95
3035,(주)HJ중공업,097230,2011.0,0,0.55
3036,(주)HJ중공업,097230,2012.0,0,0.27
3037,(주)HJ중공업,097230,2013.0,0,-0.4
3038,(주)HJ중공업,097230,2014.0,0,-0.88
3039,(주)HJ중공업,097230,2015.0,0,-0.5
3040,(주)HJ중공업,097230,2016.0,0,-0.58
3041,(주)HJ중공업,097230,2017.0,0,-1.08
3042,(주)HJ중공업,097230,2018.0,0,0.62
3043,(주)엠씨넥스,097520,2016.0,1,-5.68
3044,에스맥(주),097780,2014.0,0,-3.94
3045,에스맥(주),097780,2015.0,0,-24.34
3046,에스맥(주),097780,2016.0,1,-0.97
3047,(주)윈팩,097800,2013.0,0,-6.05
3048,(주)윈팩,097800,2014.0,0,0.05
3049,(주)윈팩,097800,2015.0,0,-3.23
3050,(주)윈팩,097800,2016.0,0,-4.63
3051,(주)윈팩,097800,2017.0,1,-1.86
3052,(주)마이크로컨텍솔루션,098120,2016.0,0,-24.34
3053,(주)마이크로컨텍솔루션,098120,2017.0,0,-24.34
3054,(주)마이크로컨텍솔루션,098120,2018.0,1,-24.34
3055,(주)에스티오,098660,2013.0,0,-1.99
3056,(주)에스티오,098660,2014.0,1,0.86
3057,(주)에스티오,098660,2018.0,1,0.62
3058,에스디엔(주),099220,2012.0,0,-2.13
3059,에스디엔(주),099220,2013.0,0,0.37
3060,에스디엔(주),099220,2014.0,1,0.25
3061,에스디엔(주),099220,2016.0,1,0.53
3062,에스디엔(주),099220,2018.0,1,0.82
3063,(주)동방선기,099410,2012.0,0,-1.33
3064,(주)동방선기,099410,2013.0,0,-3.39
3065,(주)동방선기,099410,2014.0,0,-0.86
3066,(주)동방선기,099410,2015.0,1,0.86
3067,(주)동방선기,099410,2018.0,0,-24.34
3068,(주)스맥,099440,2018.0,0,-0.23
3069,(주)아이티엑스에이아이,099520,2011.0,1,-0.6
3070,(주)아이티엑스에이아이,099520,2014.0,0,-4.69
3071,(주)아이티엑스에이아이,099520,2015.0,0,-22.96
3072,(주)아이티엑스에이아이,099520,2016.0,1,-8.77
3073,(주)아이티엑스에이아이,099520,2018.0,0,-11.62
3074,한솔신텍(주),099660,2011.0,0,0.88
3075,한솔신텍(주),099660,2012.0,0,-1.86
3076,한솔신텍(주),099660,2013.0,0,-0.7
3077,한솔신텍(주),099660,2014.0,1,-3.74
3078,(주)씨그널엔터테인먼트그룹,099830,2013.0,0,-2.3
3079,(주)씨그널엔터테인먼트그룹,099830,2014.0,0,-4.23
3080,(주)씨그널엔터테인먼트그룹,099830,2015.0,0,-3.08
3081,(주)인지소프트,100030,2015.0,1,-24.34
3082,삼강엠앤티(주),100090,2012.0,0,0.89
3083,삼강엠앤티(주),100090,2013.0,1,-0.8
3084,삼강엠앤티(주),100090,2017.0,0,-3.09
3085,삼강엠앤티(주),100090,2018.0,0,-3.56
3086,(주)동국에스엔씨,100130,2011.0,1,-24.34
3087,(주)동국에스엔씨,100130,2018.0,1,-2.8
3088,(주)SNT에너지,100840,2011.0,1,-9.21
3089,(주)상상인인더스트리,101000,2011.0,0,-11.5
3090,(주)상상인인더스트리,101000,2012.0,1,-2.67
3091,(주)상상인인더스트리,101000,2017.0,0,-1.21
3092,(주)상상인인더스트리,101000,2018.0,0,-7.37
3093,(주)인바이오젠,101140,2012.0,0,-11.39
3094,(주)인바이오젠,101140,2013.0,0,-7.15
3095,(주)인바이오젠,101140,2014.0,0,-4.82
3096,(주)인바이오젠,101140,2015.0,0,-24.34
3097,(주)인바이오젠,101140,2016.0,0,-16.73
3098,(주)월덱스,101160,2012.0,0,-0.2
3099,(주)월덱스,101160,2013.0,0,-1.44
3100,(주)월덱스,101160,2014.0,0,0.91
3101,(주)월덱스,101160,2015.0,1,0.62
3102,우림피티에스(주),101170,2017.0,1,-24.34
3103,(주)이엔드디,101360,2015.0,0,-4.4
3104,(주)이엔드디,101360,2016.0,0,-1.03
3105,(주)이엔드디,101360,2017.0,0,-1.62
3106,(주)이엔드디,101360,2018.0,1,0.49
3107,(주)아이엠,101390,2012.0,1,-0.04
3108,(주)아이엠,101390,2014.0,1,-3.0
3109,(주)아이엠,101390,2016.0,0,-6.9
3110,(주)아이엠,101390,2017.0,0,0.77
3111,(주)아이엠,101390,2018.0,0,-1.76
3112,엔시트론(주),101400,2012.0,0,0.49
3113,엔시트론(주),101400,2013.0,0,-17.06
3114,엔시트론(주),101400,2014.0,0,-5.16
3115,엔시트론(주),101400,2015.0,0,-3.0
3116,엔시트론(주),101400,2016.0,0,0.0
