,회사명,거래소코드,회계년도,회생여부,이자보상배율(이자비용),부가가치(백만원),금융비용(백만원),매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,경영자본순이익률,자본금순이익률,매출원가대매출액비율,영업비용대영업수익비율,금융손익비율,금융비용부담률,기업순이익률,인건비대총비용비율,금융비용대총비용비율,이자부담률,지급이자율,차입금평균이자율,유보율,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,자기자본구성비율,타인자본구성비율,자기자본배율,유동비율,현금비율,매출채권비율,매입채무대재고자산비율,순운전자본비율,차입금의존도,차입금비율,총자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,당좌자산회전률,재고자산회전률,매출채권회전률,비유동자산회전률,유형자산회전율,순운전자본회전률,사내유보대자기자본비율,자기자본배당률,배당성향,이익잉여금(결손금)(요약)(백만원),비유동금융부채(요약)(백만원),유동금융부채(요약)(백만원),외국인_주식분포비율,장기금융부채(백만원),자산대비자본비율,총자본증가율,유형자산증가율,비유동자산(백만원),재고자산증가율,자기자본증가율,매출액증가율,순이익증가율,종업원수증가율,자산대비_장기금융부채비율,투자활동현금흐름증감률_여부,직원증감률_여부,매출원가증감률_여부,자산매각_여부,배당금증감률_여부,자본증가률_여부,차입_여부,사내유보금보유_여부,운용적범주전략(OPS)변수,재무적범주전략(FIN)변수,배당금지급_여부,LEV지수,KZ지수,WW지수,CL지수,NCAV지수,기업생명주기,순매수거래량_기관,순매수거래대금 비중_기관,순매수거래량_외국인,순매수거래대금 비중_외국인
676,현진소재(주),053660,2013,0,-1.12,28481.25,13895.77,-2.73,-7.26,-2.78,-3.09,-6.05,-3.26,-146.18,102.73,107.77,-5.72,5.72,-0.66,7.15,4.96,3.85,5.53,5.53,2317.18,45.44,55.69,83.29,36.8,63.2,2415.0,96.95,1.28,39.76,26.4,-1.43,53.58,145.61,0.43,1.16,32.84,0.67,6.37,2.11,1.68,4.23,0.78,0.84,0.46,49.67,0.0,0.0,92245.0,9895.0,7645.0,1.49,80951.0,36.79567200371171,44.51787733951384,101.74244164595648,311620.0,65.51850494686698,5.289947646602039,-28.73366389181296,-1136.347621843805,-5.228758169934641,0.1417296227885112,1,1,1,1,0,1,1,0,1,1,0,0.10977927867571748,-2679963387.505661,1867455112.939605,335649025909.9443,-1.2789431222267043,0,114260.0,0.0016134497725655,77985.0,-9.821848009599688e-05
677,경남제약(주),053950,2013,1,0.19,-7931.05,2636.54,46.53,-50.7,1.05,-25.25,-93.02,-38.13,-122.49,53.47,98.4,-8.05,8.05,-21.24,17.17,4.91,5.5,8.26,7.23,125.29,45.6,31.32,83.83,21.48,78.52,225.27,66.42,5.08,191.31,32.27,-23.05,64.47,300.14,0.5,1.83,2.42,0.68,10.44,1.42,3.49,1.91,0.98,1.27,0.43,-209.23,0.0,0.0,-23657.0,0.0,0.0,0.32,4455.0,21.481903676261044,-33.307569498999015,-42.12808844638548,28632.0,-33.18819975119957,-53.66553292627956,-18.723171972309753,-332280.0,-5.761316872427984,0.08463949843260188,0,1,1,0,1,1,1,0,1,1,0,0.03546522247022743,-29928727107.54449,1293207941.207504,1750878709261.1477,-0.9405193543216754,4,-396522.0,-0.0028458465317386,-236787.0,-6.869003585643713e-05
678,경남제약(주),053950,2018,0,-0.64,22488.78,1205.13,40.25,8.98,-1.37,7.0,12.87,8.59,60.49,59.75,102.03,22.18,2.91,9.27,31.18,2.63,4.97,9.04,9.04,370.13,61.31,21.63,158.49,54.39,45.61,470.12,143.33,37.02,207.39,47.72,18.53,27.47,50.51,0.78,1.43,6.74,1.71,12.31,1.62,5.88,2.83,2.01,2.61,0.75,6.94,0.0,0.0,1851.0,0.0,275.0,2.57,23.0,54.38982636341404,-1.1161337128187958,-9.337521416333523,20564.0,29.948396608920014,89.54959680062939,3.141569789151378,-206.95802185163888,18.98148148148148,0.0004326805500686645,0,1,1,0,1,0,1,0,1,1,0,0.0,-212681467521.28085,3002690144.159471,-233724235239.86917,0.03945930959492402,0,0.0,0.0,0.0,0.0
679,오상자이엘(주),053980,2016,1,-0.24,7906.37,510.02,13.53,-6.11,-0.09,-4.75,-7.61,-6.02,-41.84,86.47,100.22,-1.07,0.84,-4.1,15.68,0.85,1.74,3.44,4.32,433.0,38.19,27.59,61.77,57.89,42.11,529.35,93.99,33.38,110.79,131.86,-2.44,20.54,35.47,0.78,1.25,6.85,2.07,5.54,2.63,6.86,5.82,1.32,1.66,1.02,-38.26,0.0,0.0,-4745.0,0.0,1.0,0.3,1200.0,57.89324492537497,7.903345922655461,0.8913144831747251,50156.0,-6.71104321257093,-7.232008847460306,6.275470048097945,-84.65258545860372,24.666666666666668,0.014789435413303097,1,1,1,1,1,1,1,0,1,1,0,0.006191123135172547,-176278783902.37234,-5918239074.244631,254847094525.2475,-0.021217633030086527,1,-142.0,-3.109940488424391e-05,-11041.0,-0.0001043558172639
680,오상자이엘(주),053980,2018,0,-2.65,12676.55,256.04,10.58,-1.98,-1.16,-1.55,-2.58,-1.86,-14.45,89.42,101.75,-0.54,0.4,-1.24,16.86,0.38,0.78,2.71,2.88,461.26,46.7,30.56,87.62,59.13,40.87,557.61,114.58,28.92,96.9,111.26,5.94,18.93,32.02,0.78,1.3,7.29,1.97,5.03,2.51,5.53,5.48,1.44,2.14,0.92,-37.54,0.0,0.0,-3095.0,0.0,0.0,1.25,90.0,59.133822510098234,2.6421667239095235,-0.23084025854108958,44601.0,4.006619632436199,-0.9230522795987425,-3.345730459589849,-142.17105263157893,6.382978723404255,0.001075551518917756,0,1,1,1,1,1,1,0,1,1,0,0.0,-156052705526.4402,-1740003346.0893688,116981007505.66748,0.04087296828589383,1,0.0,0.0,-39760.0,-0.0002843548645066
681,한국컴퓨터(주),054040,2018,1,-5.09,12635.28,614.31,0.83,-5.29,-3.47,-4.29,-6.67,-5.34,-75.18,99.17,104.65,-0.54,0.54,-3.86,9.27,0.5,1.23,3.15,3.14,1010.28,53.16,14.44,113.5,63.92,36.08,1076.34,334.17,84.99,192.38,19.77,37.25,24.44,38.24,0.81,1.26,14.21,2.28,46.49,1.75,10.49,6.5,1.77,3.2,1.17,79.59,1.53,108.48,72791.0,0.0,0.0,1.55,26963.0,63.91779242661622,-7.359686716963565,-5.973192681003779,63380.0,-8.763610818405338,-8.639484525192776,-48.40773540574733,18778.125,-29.53020134228188,0.1992595110703834,0,0,1,0,0,1,1,0,1,1,1,0.29559970308379224,-621918854521.9308,7617023667.654952,441487353011.254,0.6029215740187857,3,12247.0,-0.0001242644904707,-26369.0,-0.0001613679678051
682,(주)삼진엘앤디,054090,2014,1,-0.73,43004.59,2113.44,13.35,-3.49,-0.81,-4.5,-8.9,-4.71,-79.31,86.65,100.81,-1.5,0.92,-3.32,14.74,0.85,2.4,5.73,5.36,721.84,52.41,25.58,110.13,51.17,48.83,814.8,142.27,24.84,133.33,61.96,15.57,25.5,49.84,1.29,2.54,22.79,2.62,11.49,3.17,10.2,5.89,2.76,3.33,1.46,6.59,0.0,0.0,39175.0,2537.0,0.0,1.51,17225.0,51.170201076804744,-6.032496467775242,-1.8146635132229627,82291.0,5.690315520700347,-4.521273725896432,-7.228376186980129,-508.854961832061,-7.8817733990147785,0.09961311365436996,0,1,1,0,0,1,1,0,1,1,0,0.13247781841342432,-124101208808.73087,-4145860201.468805,241250429465.16934,0.13583187136878147,2,-120506.0,-0.0006240610147729,-39252.0,-0.001586638173055
683,(주)삼진엘앤디,054090,2016,0,0.34,52368.59,1112.46,12.9,-0.85,0.47,-1.09,-2.13,-1.16,-18.57,87.1,99.8,-0.5,0.43,-0.53,14.47,0.41,1.12,3.06,3.16,769.37,57.32,32.27,134.33,49.91,50.09,858.36,141.06,19.56,135.98,87.09,16.69,25.19,50.46,1.29,2.55,22.48,2.59,7.77,3.12,7.94,4.79,3.02,3.77,1.33,16.42,0.0,0.0,45376.0,1013.0,71.0,2.55,16629.0,49.909843476152716,-1.6355244657965728,-4.582944846876568,84493.0,30.865697238200724,-3.1661881289993823,-8.848199345604144,-122.67405394104118,48.35164835164835,0.0839895145689912,1,1,1,0,0,1,1,0,1,1,0,0.10161451985780352,-113806167316.98482,-409770240.6008435,142935874735.06903,0.22214855838272723,1,-209.0,-5.807489574221024e-06,153239.0,0.0010488119727795
684,(주)삼진엘앤디,054090,2017,1,-2.36,31440.01,1264.22,9.92,-5.77,-1.92,-7.06,-13.41,-7.59,-104.59,90.08,101.73,-3.1,0.57,-6.36,13.96,0.52,1.47,3.93,3.54,626.69,53.79,25.39,116.4,54.74,45.26,708.15,154.39,19.99,172.43,97.76,18.95,25.3,46.22,1.23,2.35,18.46,2.56,8.24,3.11,7.51,5.01,2.77,3.55,1.31,12.63,0.0,0.0,33039.0,60.0,0.0,1.19,16088.0,54.74317074674724,-18.09140911868841,-13.277209861695729,74939.0,-39.52440755706017,-10.159285945595855,-14.002143622722402,486.5375749193176,-54.44444444444444,0.09920453844730838,0,0,1,0,1,0,1,0,1,1,0,0.12229755456972226,-87945521312.40689,-2131984954.3449495,322447900672.56445,0.2379502620109231,2,146.0,-0.0001741211042271,-307034.0,-0.0034309600361037
685,(주)이랜텍,054210,2017,0,0.55,87164.22,5144.01,9.08,-0.25,1.05,-0.34,-0.92,-0.37,-14.28,90.92,99.42,-2.71,0.87,0.85,10.93,0.83,1.89,3.68,3.85,1398.32,52.78,30.99,111.78,36.1,63.9,1498.32,90.39,15.46,98.01,109.1,-5.61,39.88,110.48,1.37,3.72,57.54,2.16,7.04,3.68,8.42,8.59,2.94,3.8,1.23,54.21,0.0,0.0,105368.0,0.0,0.0,3.46,20336.0,36.09824161809724,-2.677667706315293,-4.832049151432744,200673.0,-1.2612919720470428,-6.006653637137833,-2.7374535454880586,-110.76424679723162,-9.119496855345911,0.04785019988564518,1,1,1,0,0,1,1,0,1,1,0,0.045508046587140964,-134441403082.18066,799643758.9058585,70698924806.62724,-0.5151164469331793,1,-77992.0,-0.0002567916192788,-18421.0,-0.0002219876964041
686,(주)이랜텍,054210,2018,1,0.16,83028.52,6033.83,9.15,-2.41,0.73,-2.58,-7.39,-2.81,-106.19,90.85,99.72,-1.54,1.34,-1.15,13.78,1.22,2.2,4.49,4.57,1276.87,55.05,36.63,122.46,33.65,66.35,1376.87,91.57,11.41,86.8,89.27,-5.07,41.9,124.52,1.07,3.07,44.13,1.64,5.97,3.0,5.87,6.39,2.32,2.98,0.95,54.94,0.0,0.0,91893.0,0.0,0.0,2.24,21656.0,33.65425013845654,-1.432729480250263,0.694536314327292,188308.0,21.502963346567697,-8.106117393996676,-22.86240624738568,643.7072503419973,-12.110726643598616,0.05169680881538491,0,1,1,0,1,1,1,0,1,1,0,0.05089189487036932,-99328733157.02942,977801595.4161218,145474329597.40747,-0.6728209462715937,0,97783.0,0.0014365149700315,-512159.0,-0.0051267763744719
687,(주)팬스타엔터프라이즈,054300,2013,0,-1.44,-745.84,1023.87,12.25,-19.17,-6.09,-19.51,-82.79,-22.08,-81.58,87.75,106.25,-11.55,4.08,-15.36,11.05,3.32,5.43,8.06,8.09,-22.84,84.42,21.38,541.83,22.83,77.17,70.58,112.71,28.92,157.18,72.03,9.52,57.67,252.62,1.02,4.32,4.25,1.33,6.38,1.53,6.25,3.5,5.85,11.58,0.65,-663.0,0.0,0.0,-35026.0,0.0,0.0,0.5,200.0,22.828455458235418,-11.682578015923928,-26.509803921568626,3646.0,4.322054828352679,-16.59342958777987,-19.467890497127634,487.4236874236874,5.88235294117647,0.008545182653279214,0,1,1,0,1,1,1,0,1,1,0,0.0,-280264834006.5234,16322067933.935389,700411854855.2616,0.1050409114852364,3,-1.0,7.063483941888479e-09,46334.0,-7.11520372371982e-06
688,(주)팬스타엔터프라이즈,054300,2014,0,0.45,3999.84,714.14,16.2,-3.24,1.82,-3.73,-14.51,-4.19,-9.9,83.8,98.61,-5.29,2.9,-0.38,14.7,2.75,4.5,8.18,6.67,-28.03,78.13,23.02,357.33,29.18,70.82,66.12,121.9,9.81,217.35,73.01,14.04,48.11,164.88,1.15,4.48,3.06,1.55,8.82,1.81,6.39,3.47,6.26,11.7,0.76,-645.23,0.0,0.0,-35951.0,563.0,0.0,0.15,200.0,29.18263752201388,-12.091433454390089,24.439701173959445,5490.0,-17.779356060606062,-16.59342958777987,-1.9288247718487226,-83.45458324672626,10.185185185185185,0.009720534629404616,0,1,1,0,1,0,1,0,1,1,0,0.0,-77069935797.75784,1441846900.8305988,166479591992.8007,0.024405339674964287,4,0.0,0.0,-13191.0,-0.0011681783498524
689,(주)팬스타엔터프라이즈,054300,2018,1,0.96,4528.11,758.29,15.15,-3.34,1.68,-2.17,-3.18,-3.83,-4.48,84.85,97.42,-2.74,2.67,-0.43,16.11,2.79,5.45,8.86,8.88,45.81,35.38,18.86,54.76,68.85,31.15,143.51,142.02,14.54,291.1,85.28,10.47,19.04,27.66,0.65,0.95,1.34,2.04,10.84,2.54,8.98,3.53,0.97,2.14,1.1,-123.35,0.0,0.0,-37941.0,0.0,0.0,2.11,2017.0,68.85231375850076,6.885284716467385,-3.5764531654942617,29170.0,-8.835098335854767,9.140068120369396,-15.386451093279241,-152.6726057906459,-9.523809523809524,0.0446802383536761,0,1,1,1,1,1,1,0,1,1,0,0.04614284700944151,-48231812597.14643,-613893627.6902785,202441201484.96338,0.06448330881443932,1,47390.0,0.0001965324001279,-26132.0,-0.0035708574460425
690,(주)케이피티유,054410,2014,1,0.98,8384.87,881.12,19.79,12.62,2.6,4.55,11.52,10.05,100.63,80.21,95.02,-4.39,4.37,6.12,18.74,4.32,2.6,4.36,4.59,779.31,28.29,7.53,39.44,38.35,61.65,879.31,70.11,1.19,543.12,288.46,-12.06,46.54,121.36,0.36,0.91,7.97,0.6,6.3,1.45,22.69,3.59,0.49,1.95,0.52,64.61,0.0,0.0,14818.0,0.0,0.0,0.0,8202.0,38.35094554293299,7.545560726005303,14.628820960698691,41601.0,127.62430939226519,1.399270738377393,-8.504558443325623,551.1508951406649,1.2345679012345678,0.1413918529883294,1,1,1,1,1,1,1,0,1,1,0,0.1579810780966227,-10950199206.642117,1772293953.3616426,-311591020022.9257,-1.1979739545582,1,-14096.0,-0.0002930467850362,16827.0,0.0006701071751401
691,(주)케이피티유,054410,2016,1,0.99,9568.7,511.15,14.82,17.35,1.62,6.35,13.69,16.69,146.11,85.18,96.61,-2.37,2.4,7.23,19.19,2.44,1.64,3.51,3.32,1023.5,17.35,17.92,20.99,47.77,52.23,1123.5,52.03,12.81,306.12,168.87,-15.99,35.04,73.36,0.37,0.79,8.42,0.68,7.95,2.33,11.49,3.64,0.45,1.92,0.62,71.63,0.89,6.84,20829.0,0.0,0.0,0.14,5701.0,47.76821726270503,4.479131915790213,5.479072345929964,49182.0,-0.3769520732364028,11.126749550394871,-4.986841518354967,-22.445982798405705,-23.170731707317074,0.0958086851304114,0,0,1,1,1,0,1,0,1,1,1,0.07348410830431006,-227852841922.54443,-3987889549.993226,-503892908385.8535,-0.4463951622961889,3,10530.0,0.0002474195689462,-32072.0,-0.0013364124095756
692,삼영엠텍(주),054540,2017,0,0.54,12370.92,-18.27,14.64,2.68,1.18,1.4,2.36,1.42,25.73,85.36,99.23,0.3,-0.03,1.39,12.41,-0.03,-0.04,3.23,2.7,1013.47,59.49,16.06,146.85,67.03,32.97,1105.1,193.94,48.04,210.73,56.41,28.82,24.45,36.47,0.52,0.83,9.37,1.43,9.36,1.04,5.18,2.72,1.34,1.44,0.56,69.69,0.77,30.44,52070.0,0.0,0.0,3.56,2420.0,67.03333882763228,-8.992507559548717,-4.647606382978724,46697.0,-18.346923647146035,2.2306308213378494,-11.60873440285205,-33.51605324980423,-7.633587786259542,0.020994005430680744,0,1,1,0,0,0,1,0,1,1,1,0.025603200679473855,-417678966135.08765,-2580508716.9053364,7554323885.422228,0.5938616938616939,2,-594967.0,-0.006887491287159,101356.0,-0.0001522394820717
693,삼영엠텍(주),054540,2018,1,0.93,11761.56,-77.37,13.86,1.84,1.62,1.12,1.87,1.17,20.73,86.14,98.77,0.02,-0.11,1.05,11.61,-0.11,-0.22,3.75,3.48,1022.05,56.78,23.02,131.38,69.63,30.37,1113.68,189.75,44.04,142.06,45.28,26.86,21.79,31.29,0.61,0.89,10.2,1.92,10.78,1.3,5.4,3.14,1.46,1.68,0.69,70.22,0.91,31.08,52721.0,0.0,32.0,3.61,213.0,69.62852125295677,-3.1777290038257675,-8.365292982823142,48235.0,32.4557421697685,0.5707260256244338,8.821212503150996,-24.97055359246172,3.3057851239669422,0.0019084653429861658,1,1,1,0,1,1,1,0,1,1,1,0.001001257990808965,-448975432209.5243,-2295732255.8595695,22036424856.125175,0.6698329735257357,2,-8214.0,-0.0001861272249552,8597.0,0.0010053813310728
694,에이피에스홀딩스(주),054620,2017,0,0.44,-3689.38,-1226.51,19.8,78.21,0.52,167.95,63.04,33.89,1390.8,80.2,99.71,-22.29,-1.39,167.64,12.19,-1.1,-0.6,3.34,0.75,2787.87,36.04,1.08,56.34,79.07,20.93,2727.86,388.9,37.68,729.54,361.43,26.77,7.58,9.58,0.22,0.45,8.39,0.43,1.41,0.43,5.62,0.89,0.49,1.04,0.23,124.64,0.0,0.0,744178.0,1706.0,1195.0,13.36,15663.0,79.07223566870736,-59.06521259216743,-94.15182344654876,148253.0,-97.01905043924587,-11.441617742987606,231.5136783124588,-32.91733372143793,-93.33333333333333,0.0675761380256533,1,0,1,0,0,0,1,0,1,1,1,0.0925360955330625,-145102477193.03308,-4682012955.584774,-562139227129.038,0.3908761592489798,2,-580474.0,-0.0037739573317928,-260521.0,-0.0044895450969312
695,에이피에스홀딩스(주),054620,2018,0,-4.41,10484.03,-486.41,44.2,4.11,-0.9,0.45,0.59,1.49,13.88,55.8,112.72,-24.72,-1.71,0.26,32.96,-1.13,-1.01,2.75,3.46,2178.44,19.25,2.47,23.83,83.19,16.81,2145.46,262.24,57.16,545.97,180.11,11.91,10.53,12.65,0.11,0.14,3.24,0.59,9.98,0.42,25.25,4.07,0.15,3.21,0.32,124.64,0.0,0.0,750735.0,960.0,2515.0,9.96,23127.0,83.18738435897798,22.184974739303573,-10.330799700246226,228699.0,48.45474613686534,28.54383552674655,-64.68526688622383,-98.75726790620408,110.34482758620689,0.081661982175393,0,1,1,1,0,0,1,0,1,1,1,0.1636250047506272,-89722983566.90674,3330986038.1631126,28669909975.76055,0.08006868164396141,4,112874.0,0.0006977530469701,-108095.0,-0.0006859239918777
696,(주)에이디칩스,054630,2013,0,-10.77,3840.49,173.61,21.17,-10.34,-10.25,-23.21,-39.83,-26.63,-83.05,78.83,104.59,-0.38,0.4,-22.3,12.71,0.38,2.3,4.78,5.32,69.06,70.37,36.86,237.53,55.19,44.81,169.06,283.63,86.2,77.15,44.22,45.56,22.34,40.48,2.24,3.7,10.13,5.7,22.95,5.43,9.8,12.14,6.28,10.5,2.56,-230.59,0.0,0.0,-15413.0,0.0,0.0,0.2,2826.0,55.18686692280824,-5.787810797197674,-1.7412333736396617,8486.0,2.9337029337029334,-31.139681847897144,-5.609649122807017,101.08450067781291,14.814814814814813,0.13735115431348724,1,1,1,0,1,1,1,0,1,1,0,0.10018124364922473,-230601611681.2276,9013754556.724611,556562000011.394,0.27179413219308957,3,0.0,-2.480009815337978e-06,-15277.0,-0.0003241516805496
697,(주)에이디칩스,054630,2018,0,-8.86,-131.07,318.04,1.18,-56.28,-9.15,-17.51,-24.59,-23.06,-57.57,98.82,130.29,-2.44,2.52,-16.73,31.0,1.76,2.72,3.43,5.27,106.26,31.64,24.58,46.29,60.31,39.69,206.26,103.61,46.8,107.42,54.7,1.1,29.84,49.48,0.31,0.44,1.02,1.08,9.15,0.85,4.12,4.34,0.56,1.01,0.46,-101.95,0.0,0.0,-25561.0,0.0,0.0,2.43,3081.0,60.30359003504784,8.421485056999076,194.31800345314707,28865.0,15.62829989440338,-21.253633496196425,-32.15877961003384,-1568.595041322314,20.408163265306122,0.07296106848536515,1,1,1,1,1,1,1,0,1,1,0,0.056539245845008516,-181500470805.65738,11396135264.34501,1976782268882.2317,-0.09364284271499938,0,42541.0,6.706881234394995e-05,191909.0,-0.0017438672794612
698,(주)키이스트,054780,2013,1,-172.18,2515.08,-1303.84,7.26,-9.53,-8.12,-12.72,-13.43,-15.88,-39.01,92.74,108.01,0.86,-1.88,-15.22,9.46,-1.62,-6.92,0.0,0.0,190.48,69.14,0.26,224.05,63.8,36.2,290.48,195.75,80.97,6563.25,2682.37,33.82,0.0,0.0,1.33,2.09,10.05,3.69,12.17,1.94,750.97,11.44,4.32,35.2,1.28,10.87,0.0,0.0,-2711.0,0.0,0.0,3.47,16.0,63.7949584998463,-27.45215561100038,15.447630193095376,16062.0,-89.95680345572354,-25.676552881925012,128.54087843395294,-288.4933067502136,-8.620689655172415,0.0003074085459575776,0,1,1,0,1,1,1,0,1,1,0,0.0,-370708116117.41254,-14780856128.61175,443436391285.16394,0.2032820492837062,2,102588.0,-7.872104533007869e-05,-1297300.0,-0.0014435986019648
699,(주)키이스트,054780,2016,1,-3.92,6844.6,-9.05,15.92,-7.38,-0.22,-6.66,-13.09,-7.08,-84.19,84.08,100.34,0.17,-0.01,-6.66,8.72,-0.01,-0.03,8.15,8.4,553.95,59.14,0.06,144.73,73.93,26.07,653.95,260.64,91.74,8913.68,2682.37,36.45,0.89,1.2,0.9,1.22,12.04,3.49,10.8,1.54,1774.32,11.42,2.18,31.52,1.11,15.63,0.0,0.0,-67.0,63.0,0.0,9.14,1000.0,73.93394044521538,15.104562045693251,37.725994375251105,45228.0,-38.46153846153847,14.320039114339597,-12.171873675485772,-214.06793703396852,3.7037037037037033,0.00903440300664932,1,1,1,0,1,1,1,0,1,1,0,0.0,-285335471653.5479,-7607997257.221982,393866923669.8717,0.1839085861558208,1,242807.0,-0.0001110693875756,241402.0,0.0003089963872583
700,(주)키이스트,054780,2018,0,-16.12,4768.51,-302.61,14.74,-8.13,-1.88,-8.07,-16.51,-8.78,-101.23,85.26,102.33,-0.01,-0.29,-8.36,8.95,-0.27,-1.13,0.0,28.63,501.86,49.34,0.39,97.41,74.89,25.11,601.86,225.03,88.55,2424.95,2682.37,27.42,0.0,0.0,0.99,1.34,12.76,3.87,13.88,1.82,991.19,19.05,2.2,29.67,1.28,-13.23,0.0,0.0,-7981.0,0.0,0.0,10.12,151.0,74.89348841290423,-3.5352205398288343,-15.368365460786904,51960.0,1550.0,-2.17629380603097,-2.2925496844683058,-5304.938271604938,0.0,0.0014721509978453948,1,1,1,0,1,1,1,0,1,1,0,0.0,-273201964899.9174,-18849245888.1152,401060877521.4763,0.11055143861624589,1,-131922.0,-0.0001789948232399,-228778.0,-0.0030916296652699
701,(주)한컴위드,054920,2013,0,0.61,7156.35,1382.35,42.47,1.03,1.21,0.25,0.44,1.04,3.73,57.53,95.64,-6.47,6.47,1.82,20.95,6.73,3.68,5.17,4.94,820.88,15.25,0.3,18.0,60.64,39.36,920.88,277.72,109.91,8913.68,2682.37,9.76,32.66,53.86,0.24,0.42,3.61,0.57,5.07,1.46,601.2,3.78,0.29,29.65,0.66,31.88,0.0,0.0,17381.0,0.0,0.0,2.56,29360.0,60.644084765559825,-0.47605867699972326,-15.394402035623408,76182.0,36.666666666666664,7.867036011080332,6.331443350243708,-88.62583633556356,-8.333333333333332,0.32660325935814005,0,1,1,1,1,0,1,0,1,1,0,0.04442825281452981,-80828585484.3262,-181901106.95951116,158599843477.90768,-0.6739647105669205,1,0.0,-2.156036164702745e-05,-13778.0,-0.0001527991500979
702,(주)한컴위드,054920,2014,0,0.03,9497.65,3160.39,44.78,-1.94,0.3,-0.39,-0.65,-1.69,-5.96,55.22,99.52,-17.42,17.42,3.11,22.11,14.61,8.67,11.02,11.21,800.83,15.3,0.16,18.06,58.68,41.32,900.83,41.25,14.69,8913.68,2682.37,-21.79,33.42,56.96,0.2,0.34,3.06,0.5,6.07,1.32,573.45,3.48,0.24,32.6,0.55,31.49,0.0,0.0,16791.0,0.0,0.0,6.0,3000.0,58.67809515426258,1.1001724233828356,-32.631578947368425,76981.0,-46.34146341463415,-2.17734243157972,-15.155058702465036,-259.72850678733033,12.878787878787879,0.033009110514502005,1,1,1,1,1,1,1,0,1,1,0,0.041389015355324695,-72527545978.47719,-762664495.2353597,178437163602.21234,-0.6771644525881814,1,0.0,0.0,94593.0,-0.0013768382414858
703,(주)유진로봇,056080,2013,0,-3.39,3596.87,736.69,21.53,-13.26,-6.94,-9.49,-20.24,-13.38,-35.91,78.47,109.75,-3.62,2.83,-7.46,16.67,2.48,3.81,4.81,5.1,60.09,38.45,35.44,62.47,42.48,57.52,160.09,76.42,6.7,111.55,67.96,-11.86,42.94,101.08,0.72,1.53,2.71,1.35,9.07,2.83,5.46,4.4,1.16,2.96,0.87,-7.9,0.0,0.0,-1214.0,0.0,0.0,0.16,2606.0,42.47755834829444,-0.8408194566170026,2.602187679907887,22283.0,7.3791902481497615,-17.785737196621405,8.830668787143216,5.603184323331292,0.9090909090909091,0.0719790084242508,1,1,1,0,1,1,1,0,1,1,0,0.04011129272862678,-41895946046.44005,3214528380.7625527,519734284573.7959,-0.16635909029876,0,-3400.0,-4.761619396867308e-05,-55872.0,-0.000496978534191
704,(주)유진로봇,056080,2016,0,-0.71,5145.23,651.62,21.79,-5.77,-0.86,-6.56,-19.0,-7.62,-39.5,78.21,100.8,-1.12,1.08,-5.33,9.05,1.0,2.41,6.19,5.54,99.91,57.97,46.27,137.94,47.52,52.48,199.91,133.52,10.18,76.46,70.16,14.55,20.14,42.38,1.14,2.32,5.23,2.23,6.95,3.59,4.96,5.74,2.5,5.17,1.14,-35.13,0.0,0.0,-3336.0,0.0,0.0,11.38,4909.0,47.521109659853934,5.128899375326358,37.498726957938686,22846.0,50.267930750206105,-0.909125781579654,42.57231380525531,81.43899895724714,2.4193548387096775,0.0903070328740411,0,1,1,0,1,1,1,0,1,1,0,0.03701101144759003,-55749592878.14077,4799260473.063492,305769766990.02783,0.0321527121321786,3,0.0,0.0,181431.0,0.0008326589951253
705,(주)유진로봇,056080,2017,0,-4.22,6547.71,291.32,24.11,-6.26,-1.5,-4.75,-9.65,-5.35,-30.03,75.89,102.0,-0.46,0.45,-4.41,10.41,0.41,0.82,1.16,1.64,281.28,72.73,25.73,266.64,63.29,36.71,381.28,310.26,141.04,48.11,32.79,49.29,22.82,36.05,0.76,1.3,4.3,1.82,7.46,1.62,3.56,5.99,2.37,3.48,0.78,-7.45,0.0,0.0,-934.0,0.0,0.0,12.04,15519.0,63.29243790877614,115.17136076822605,76.29805199614843,31902.0,50.102866547798655,186.5825332920409,7.7536868996864685,16.810344827586206,12.598425196850393,0.13268071645364,0,1,1,0,1,0,1,0,1,1,0,0.0558134010692522,-432167009232.7953,10171051169.644602,403480556627.94525,0.3107460309720516,0,173503.0,0.0004540627537985,232927.0,0.0001315173541316
706,코위버(주),056360,2018,1,-3.01,14372.7,-431.78,29.85,11.25,-0.11,5.0,6.39,8.35,126.54,70.15,101.53,0.77,-0.78,4.66,13.75,-0.76,-1.61,1.75,2.15,1961.47,45.74,26.94,84.31,77.02,22.98,2034.12,225.44,76.79,68.35,60.31,25.45,12.37,16.06,0.44,0.57,11.25,2.05,6.26,1.26,3.87,3.95,0.84,1.52,0.69,82.04,1.41,12.54,82926.0,0.0,0.0,3.96,3046.0,77.01523454709879,9.31543193186427,56.84020014904716,70196.0,27.383140231721935,5.616857993873289,1.3950235571260305,-4.806511056511057,16.793893129770993,0.02354359739366348,1,1,1,0,1,1,1,0,1,1,1,0.02488307542390608,-638885995165.213,-1428304178.4384727,-266058626249.67996,0.4162702457425184,1,1131.0,-0.0004037224987527,-132761.0,-0.0032120272590991
